['6863', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1947****', '*************', '*************', 'yahoo.com', '불교', '새마을금고', '1-84278061978-1', '6']
=> ['18421', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'O형', '1985****', '*************', '*************', 'naver.com', '천주교', '국민대학교', '사회', '1.66']: 9.4167

['31439', '정**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1990****', '*************', '*************', 'daum.net', '천주교', 'NH농협', '267-4239-819-90', '2']
=> ['2665', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1950****', '*************', '*************', 'daum.net', '기독교', '성공회대학교', '의학', '3.8']: 8.875

['11311', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1991****', '*************', '*************', 'naver.com', '불교', '한국씨티은행', '193-447030-519', '3']
=> ['6054', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '불교', '동국대학교', '인문', '4.44']: 9.75

['27712', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1991****', '*************', '*************', 'yahoo.com', '기독교', 'NH농협', '622-6246-020-86', '7']
=> ['11205', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1960****', '*************', '*************', 'yahoo.com', '기독교', '상명대학교', '인문', '0.52']: 9.4167

['34109', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'O형', '1991****', '*************', '*************', 'yahoo.com', '불교', '스탠다드(제일)', '070-50-641464', '5']
=> ['16818', '장**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'O형', '1969****', '*************', '*************', 'yahoo.com', '불교', 'KAIST', '교육', '2.52']: 9.4167

['10653', '조**', '여성', '[140.0, 150.0[', '[40.0, 50.0[', 'A형', '1992****', '*************', '*************', 'gmail.com', '무교', '외환은행', '685-788617-204', '7']
=> ['35358', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1995****', '*************', '*************', 'gmail.com', '불교', '장로회신학대학교', '자연', '1.78']: 8.6326
=> ['36839', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1994****', '*************', '*************', 'gmail.com', '무교', '서경대학교', '공학', '4.05']: 8.6326

['27649', '조**', '여성', '[140.0, 150.0[', '[40.0, 50.0[', 'B형', '1992****', '*************', '*************', 'naver.com', '불교', '외환은행', '567-940840-465', '1']
=> ['38613', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1953****', '*************', '*************', 'naver.com', '불교', '경희대학교', '교육', '4.19']: 8.5076

['29258', '조**', '여성', '[140.0, 150.0[', '[40.0, 50.0[', 'B형', '1992****', '*************', '*************', 'daum.net', '무교', '기업은행', '558-350298-40-670', '7']
=> ['7735', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1993****', '*************', '*************', 'daum.net', '무교', '장로회신학대학교', '자연', '2.05']: 8.6326
=> ['27792', '김**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1995****', '*************', '*************', 'yahoo.com', '불교', '이화여자대학', '공학', '4.22']: 8.6326

['725', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '기업은행', '473-863115-64-880', '7']
=> ['8243', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1960****', '*************', '*************', 'daum.net', '무교', '숙명여자대학교', '사회', '0.28']: 9.75

['10949', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1994****', '*************', '*************', 'daum.net', '불교', '하나은행', '894-809259-50853', '8']
=> ['16020', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'AB형', '1968****', '*************', '*************', 'daum.net', '불교', '서울시립대학교', '교육', '3.22']: 9.4167

['36839', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1994****', '*************', '*************', 'gmail.com', '무교', '스탠다드(제일)', '503-90-721633', '8']
=> ['36839', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1994****', '*************', '*************', 'gmail.com', '무교', '서경대학교', '공학', '4.05']: 10.0

['18913', '이**', '여성', '[140.0, 150.0[', '[40.0, 50.0[', 'O형', '1995****', '*************', '*************', 'daum.net', '무교', '스탠다드(제일)', '716-98-957757', '7']
=> ['34868', '윤**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1954****', '*************', '*************', 'gmail.com', '무교', '경기대학교', '법학', '0.48']: 8.8409
=> ['25278', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'O형', '1972****', '*************', '*************', 'daum.net', '무교', '서경대학교', '예체능', '1.77']: 8.8409
=> ['23815', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1953****', '*************', '*************', 'naver.com', '무교', '삼육대학교', '사회', '2.32']: 8.8409

['32788', '이**', '여성', '[140.0, 150.0[', '[40.0, 50.0[', 'B형', '1995****', '*************', '*************', 'gmail.com', '무교', '기업은행', '002-108055-53-413', '8']
=> ['3078', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1993****', '*************', '*************', 'gmail.com', '무교', '한국성서대학교', '예체능', '0.31']: 8.9659

['39280', '이**', '여성', '[140.0, 150.0[', '[40.0, 50.0[', 'A형', '1995****', '*************', '*************', 'gmail.com', '기독교', '새마을금고', '4-62616315807-9', '7']
=> ['24119', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '무교', '중앙대학교', '사회', '3.25']: 8.8409
=> ['33524', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'A형', '1971****', '*************', '*************', 'gmail.com', '기독교', '그리스도대학교', '사회', '2.71']: 8.8409

['7900', '권**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1946****', '*************', '*************', 'gmail.com', '기독교', '한국씨티은행', '671-382329-939', '7']
=> ['24758', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1966****', '*************', '*************', 'gmail.com', '기독교', '중앙대학교', '교육', '2.95']: 9.5417

['11360', '권**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '하나은행', '719-789451-11108', '5']
=> ['17942', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '국민대학교', '인문', '2.64']: 9.6667

['16416', '권**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'gmail.com', '기독교', 'NH농협', '450-4227-842-21', '7']
=> ['31307', '정**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'AB형', '1976****', '*************', '*************', 'yahoo.com', '무교', '서울시립대학교', '사회', '0.19']: 9.5417
=> ['1073', '안**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1986****', '*************', '*************', 'yahoo.com', '불교', '고려대학교', '교육', '0.68']: 9.5417
=> ['35827', '박**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '기독교', '고려대학교', '법학', '1.01']: 9.5417
=> ['3073', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1986****', '*************', '*************', 'gmail.com', '불교', '감리교신학대학교', '인문', '1.85']: 9.5417
=> ['29475', '김**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1949****', '*************', '*************', 'gmail.com', '천주교', '서울교육대학교', '사회', '2.68']: 9.5417
=> ['30147', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'gmail.com', '기독교', '연세대학교', '사회', '2.33']: 9.5417
=> ['20557', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1966****', '*************', '*************', 'naver.com', '불교', '이화여자대학', '교육', '0.96']: 9.5417

['19957', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1946****', '*************', '*************', 'naver.com', '무교', '외환은행', '566-545574-038', '1']
=> ['39317', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1947****', '*************', '*************', 'naver.com', '무교', '한성대학교', '인문', '1.69']: 9.875
=> ['20106', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'daum.net', '무교', '한국방송통신대학교', '의학', '2.17']: 9.875
=> ['10945', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1996****', '*************', '*************', 'daum.net', '기독교', '한국성서대학교', '자연', '1.98']: 9.875

['20313', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1946****', '*************', '*************', 'gmail.com', '무교', '하나은행', '175-228179-32172', '6']
=> ['14352', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1947****', '*************', '*************', 'gmail.com', '무교', '한성대학교', '사회', '2.04']: 9.875
=> ['6816', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'naver.com', '천주교', '한국성서대학교', '예체능', '0.39']: 9.875
=> ['23756', '최**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '불교', '숙명여자대학교', '교육', '1.24']: 9.875
=> ['2847', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1949****', '*************', '*************', 'gmail.com', '기독교', '서울여자대학교', '법학', '0.92']: 9.875
=> ['10945', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1996****', '*************', '*************', 'daum.net', '기독교', '한국성서대학교', '자연', '1.98']: 9.875
=> ['11839', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'gmail.com', '불교', '동국대학교', '예체능', '1.52']: 9.875

['28419', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'naver.com', '불교', '수협중앙회', '6875-0958-1310', '6']
=> ['18432', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1949****', '*************', '*************', 'naver.com', '불교', '한국성서대학교', '인문', '2.21']: 9.875

['4827', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1946****', '*************', '*************', 'naver.com', '무교', '기업은행', '747-914357-59-703', '7']
=> ['39317', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1947****', '*************', '*************', 'naver.com', '무교', '한성대학교', '인문', '1.69']: 9.875
=> ['20106', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'daum.net', '무교', '한국방송통신대학교', '의학', '2.17']: 9.875
=> ['10945', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1996****', '*************', '*************', 'daum.net', '기독교', '한국성서대학교', '자연', '1.98']: 9.875

['10496', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1946****', '*************', '*************', 'daum.net', '기독교', '기업은행', '601-087538-25-089', '1']
=> ['1505', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'daum.net', '기독교', '서울시립대학교', '법학', '0.95']: 9.875

['11298', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'naver.com', '천주교', 'NH농협', '509-0533-843-51', '2']
=> ['11298', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'naver.com', '천주교', '서울기독대학교', '인문', '3.27']: 10.0

['12315', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'yahoo.com', '무교', '신한은행', '109-641-660739', '6']
=> ['12315', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'yahoo.com', '무교', '장로회신학대학교', '교육', '2.59']: 10.0
=> ['17942', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '국민대학교', '인문', '2.64']: 10.0

['17942', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '수협중앙회', '6852-0794-6965', '6']
=> ['17942', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '국민대학교', '인문', '2.64']: 10.0

['18536', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '외환은행', '769-407667-778', '7']
=> ['17942', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '국민대학교', '인문', '2.64']: 10.0

['19234', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'naver.com', '무교', '하나은행', '689-934870-30022', '7']
=> ['16299', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1996****', '*************', '*************', 'naver.com', '무교', '삼육대학교', '예체능', '4.01']: 9.875

['21720', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1946****', '*************', '*************', 'naver.com', '불교', '수협중앙회', '4172-8863-7887', '3']
=> ['23834', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'naver.com', '기독교', '경기대학교', '인문', '4.11']: 9.875
=> ['16126', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1947****', '*************', '*************', 'naver.com', '불교', '총신대학교', '법학', '1.51']: 9.875

['28173', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'yahoo.com', '무교', '외환은행', '212-781092-746', '3']
=> ['12315', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'yahoo.com', '무교', '장로회신학대학교', '교육', '2.59']: 10.0
=> ['17942', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '국민대학교', '인문', '2.64']: 10.0

['29352', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '기독교', '하나은행', '439-385511-51073', '8']
=> ['22450', '고**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1974****', '*************', '*************', 'yahoo.com', '기독교', '한국외국어대학교', '사회', '2.03']: 9.75
=> ['36720', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1993****', '*************', '*************', 'naver.com', '기독교', '서울대학교', '의학', '4.41']: 9.75
=> ['8918', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1977****', '*************', '*************', 'naver.com', '무교', '장로회신학대학교', '사회', '0.13']: 9.75
=> ['28571', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1961****', '*************', '*************', 'gmail.com', '무교', '한국방송통신대학교', '자연', '4.34']: 9.75
=> ['1269', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1978****', '*************', '*************', 'gmail.com', '불교', '홍익대학교', '예체능', '2.82']: 9.75
=> ['14170', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1960****', '*************', '*************', 'daum.net', '기독교', '한성대학교', '자연', '1.66']: 9.75
