CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['7150', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'naver.com', '천주교', '64.255.221.81', '72:3a:06:b2:5a:1d']
['18184', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'yahoo.com', '무교', '171.75.142.189', '2e:97:13:d1:9e:ac']
['26795', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'daum.net', '무교', '194.175.255.22', '2c:1b:09:65:b2:a5']
['9233', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '무교', '174.248.2.175', '50:0c:d1:fe:e6:c2']
['11961', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1977****', '*************', '*************', 'daum.net', '천주교', '109.114.143.183', 'f4:d1:a1:17:1a:54']
['32356', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '불교', '169.12.51.21', '0b:56:1d:14:e1:ea']
['8448', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1977****', '*************', '*************', 'yahoo.com', '기독교', '121.8.42.56', 'd3:65:77:18:b0:85']
['2154', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1977****', '*************', '*************', 'gmail.com', '기독교', '194.235.191.175', 'fc:a6:5d:74:cb:19']
['3877', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '무교', '232.82.5.37', '02:55:68:86:63:2f']
['10435', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1977****', '*************', '*************', 'gmail.com', '천주교', '81.74.134.120', '62:15:41:1a:bc:ed']
['3820', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'daum.net', '무교', '51.121.234.198', 'e3:a4:d2:23:7e:52']
['6762', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1978****', '*************', '*************', 'yahoo.com', '기독교', '196.186.154.152', '46:a2:eb:cd:2e:76']
['12118', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1978****', '*************', '*************', 'daum.net', '무교', '169.112.42.168', '05:22:7a:e5:66:7a']
['11464', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1978****', '*************', '*************', 'yahoo.com', '무교', '80.15.219.176', 'a3:6b:1e:3b:84:56']
['25456', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'naver.com', '불교', '46.226.53.57', '2e:72:b6:ad:90:78']
['31327', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1978****', '*************', '*************', 'naver.com', '무교', '31.215.78.191', 'ff:54:a8:55:c3:15']
['39991', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1978****', '*************', '*************', 'naver.com', '기독교', '187.247.40.143', 'f8:0c:59:77:c7:ef']
['3984', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1978****', '*************', '*************', 'gmail.com', '무교', '31.28.36.252', '2d:14:cb:a6:77:51']
['17359', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1978****', '*************', '*************', 'gmail.com', '무교', '254.189.136.179', '1d:00:59:87:f4:10']
['34267', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'gmail.com', '불교', '65.91.204.230', '10:f4:18:33:f8:6f']
['26982', '황**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1978****', '*************', '*************', 'daum.net', '기독교', '234.195.191.229', '4b:a7:8d:3d:31:a9']
['6957', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1979****', '*************', '*************', 'gmail.com', '기독교', '121.188.213.124', 'd1:4e:10:c4:09:56']
['36178', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'yahoo.com', '불교', '41.235.74.96', 'af:2f:1f:d1:5d:5a']
['20821', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'naver.com', '불교', '112.128.36.192', 'ba:98:dd:1b:40:44']
['4222', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'naver.com', '무교', '253.98.73.16', '1f:a9:fd:a5:b9:92']
['24300', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'daum.net', '천주교', '81.69.35.62', 'c7:6d:31:18:a7:d4']
['1698', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1980****', '*************', '*************', 'yahoo.com', '기독교', '232.129.253.232', '2e:c5:6f:e1:96:d4']
['27933', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '불교', '39.140.97.11', '35:4a:c8:ee:17:9d']
['5146', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'gmail.com', '무교', '26.107.119.195', 'a7:7c:08:fa:1f:a2']
['5886', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'naver.com', '기독교', '251.178.82.181', 'df:1e:42:be:23:24']
['6112', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'gmail.com', '천주교', '139.38.154.5', '68:0d:c8:ed:b6:59']
['5030', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'naver.com', '무교', '71.12.4.4', '55:0c:a2:0f:c0:cb']
['15109', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1980****', '*************', '*************', 'daum.net', '무교', '220.31.22.133', 'b7:ae:9d:79:74:38']
['2165', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '무교', '226.162.112.235', 'bf:19:95:7c:2b:c3']
['21314', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1981****', '*************', '*************', 'naver.com', '기독교', '87.183.252.67', 'f8:c2:d1:c1:82:a8']
['28881', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'gmail.com', '기독교', '122.167.207.179', '2b:fc:0f:28:59:0f']
['11120', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'yahoo.com', '불교', '235.175.203.162', 'bd:ae:2d:62:0c:de']
['32870', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'naver.com', '무교', '102.197.93.93', '0d:f1:ae:c2:c7:2d']
['7469', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1981****', '*************', '*************', 'daum.net', '무교', '131.148.158.73', '44:5b:db:50:d4:40']
['9011', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'yahoo.com', '무교', '203.181.111.167', '9e:a1:b4:92:50:97']
['8534', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1982****', '*************', '*************', 'daum.net', '기독교', '17.240.146.58', 'c5:84:16:29:62:60']
['35887', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1982****', '*************', '*************', 'gmail.com', '기독교', '27.122.227.161', 'f9:a7:27:85:af:5a']
['7712', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'yahoo.com', '기독교', '175.79.64.62', '85:6c:6d:58:d3:f6']
['3462', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1982****', '*************', '*************', 'yahoo.com', '무교', '146.93.46.109', '70:50:49:e6:f3:fd']
['3993', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1982****', '*************', '*************', 'gmail.com', '무교', '249.16.216.194', 'cf:20:62:c9:de:da']
['13511', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'daum.net', '불교', '114.164.56.177', '72:19:66:e0:fe:05']
['34820', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'daum.net', '불교', '232.46.114.231', 'eb:5b:84:ca:7a:9d']
['31089', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'yahoo.com', '무교', '75.221.39.250', 'd5:a1:b2:05:dd:c5']
['15844', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'naver.com', '무교', '210.158.75.161', 'd9:b6:71:d4:4a:af']
['8640', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'naver.com', '불교', '244.66.129.7', '59:e3:b7:35:e8:03']
['3481', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'naver.com', '천주교', '145.136.208.42', 'b2:35:52:11:80:02']
['3651', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'daum.net', '기독교', '122.249.101.25', '0e:ca:13:33:7e:a4']
['12089', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1983****', '*************', '*************', 'daum.net', '무교', '255.166.112.83', '45:4d:7f:2a:7f:76']
['26402', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1983****', '*************', '*************', 'gmail.com', '기독교', '204.35.32.254', '2b:79:90:d5:a1:10']
['26026', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1984****', '*************', '*************', 'gmail.com', '무교', '174.100.247.50', '41:5a:01:9f:a0:23']
['37894', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'naver.com', '무교', '65.206.146.82', '31:00:67:4a:b1:bb']
['33939', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'yahoo.com', '무교', '32.80.4.57', '22:22:d6:28:2d:f1']
['38912', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'naver.com', '무교', '39.21.121.215', '4c:af:ee:a4:ae:20']
['6710', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1984****', '*************', '*************', 'gmail.com', '천주교', '45.94.198.123', 'a0:f0:f7:0a:bc:91']
['23857', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1984****', '*************', '*************', 'naver.com', '무교', '153.133.241.220', '4d:f4:06:86:d6:6a']
['34190', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'daum.net', '불교', '48.251.188.83', '20:c9:c1:8a:3e:80']
['28217', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'daum.net', '기독교', '101.236.167.45', 'ac:41:fd:96:d1:24']
['10403', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'yahoo.com', '불교', '29.43.55.221', '75:10:f9:cd:5d:ca']
['38187', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1984****', '*************', '*************', 'daum.net', '불교', '199.58.101.122', 'b7:dc:6d:67:8b:f3']
['7552', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1984****', '*************', '*************', 'gmail.com', '기독교', '229.107.182.68', '57:9e:83:9f:92:f9']
['11589', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'gmail.com', '무교', '235.224.127.211', '56:45:33:8b:c2:e2']
['20862', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1984****', '*************', '*************', 'naver.com', '무교', '124.203.129.91', '6a:c2:8e:fd:4e:b0']
['24752', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'naver.com', '무교', '174.110.220.162', '28:94:b4:ed:f2:77']
['20583', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '무교', '204.221.44.22', 'ce:47:33:ee:39:7f']
['31290', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1985****', '*************', '*************', 'gmail.com', '기독교', '76.61.74.89', 'bd:27:83:af:c7:25']
['33660', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'yahoo.com', '기독교', '54.189.96.75', 'eb:59:18:82:0b:c3']
['37380', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'yahoo.com', '무교', '33.179.211.205', '5a:f6:6f:6d:6a:6f']
['2173', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '기독교', '3.148.28.211', 'e2:2d:e5:c4:db:24']
['27983', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'gmail.com', '불교', '105.33.91.246', '9d:a8:4e:68:be:a7']
['19144', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1986****', '*************', '*************', 'naver.com', '천주교', '17.119.183.210', 'bd:e9:9b:06:f2:05']
['19155', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'gmail.com', '기독교', '192.119.154.66', '14:60:16:be:18:fc']
['39329', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'yahoo.com', '무교', '101.12.182.134', '03:39:1c:38:20:b8']
['6104', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'daum.net', '무교', '220.131.210.107', '1a:37:66:41:9c:b1']
['2316', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1986****', '*************', '*************', 'naver.com', '무교', '71.54.111.164', '17:6d:d9:6d:0f:6a']
['17331', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1987****', '*************', '*************', 'naver.com', '무교', '5.100.46.29', '7f:46:95:c0:05:1c']
['608', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1987****', '*************', '*************', 'daum.net', '기독교', '57.214.98.144', '6e:15:a5:35:5d:f3']
['28860', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'yahoo.com', '무교', '140.242.89.53', 'b9:34:8d:5b:d8:1e']
['30976', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'yahoo.com', '무교', '106.142.194.204', 'fb:fe:5c:50:e2:a9']
['20802', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'daum.net', '무교', '27.148.50.154', 'b7:bc:3c:a6:ac:6f']
['2513', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'naver.com', '무교', '97.157.166.165', '06:a0:07:88:8f:80']
['37464', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'yahoo.com', '무교', '70.138.114.34', '7b:e1:5f:1b:f7:00']
['14511', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1988****', '*************', '*************', 'gmail.com', '무교', '18.165.73.117', '1e:17:c3:8b:24:70']
['19509', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'yahoo.com', '무교', '188.224.41.135', 'a4:44:03:96:bd:4b']
['8935', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1988****', '*************', '*************', 'daum.net', '불교', '195.204.168.125', '4c:0b:0c:db:ec:d2']
['12252', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'yahoo.com', '무교', '169.104.145.133', '45:90:cf:1f:c7:46']
['38575', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1988****', '*************', '*************', 'yahoo.com', '무교', '193.236.77.213', '92:5b:1c:ad:4a:9e']
['38008', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1988****', '*************', '*************', 'daum.net', '무교', '194.237.218.51', '55:9a:ed:bb:7a:53']
['11365', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1989****', '*************', '*************', 'yahoo.com', '불교', '16.63.226.249', '84:e8:65:20:5f:48']
['18833', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1989****', '*************', '*************', 'naver.com', '무교', '194.129.213.233', '31:91:8c:a1:6a:5a']
['37325', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'yahoo.com', '기독교', '5.194.71.97', '60:79:db:13:dd:c5']
['36717', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '무교', '55.7.221.233', '08:d3:c2:6a:82:89']
['3034', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'daum.net', '기독교', '69.142.35.89', '49:4f:68:b9:05:d9']
['16401', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1989****', '*************', '*************', 'naver.com', '무교', '53.48.104.114', 'c4:6c:72:67:01:65']
['22700', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '기독교', '223.26.141.147', 'e4:20:35:05:48:9d']
['2504', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1989****', '*************', '*************', 'yahoo.com', '불교', '146.128.111.183', '91:72:5c:65:e3:cd']
['33450', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'yahoo.com', '불교', '167.187.5.122', '93:54:0d:06:61:7d']
['37659', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1989****', '*************', '*************', 'yahoo.com', '무교', '207.40.199.142', 'b3:4b:79:65:67:70']
['12409', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '무교', '23.39.58.205', 'e5:f4:ad:16:9f:2e']
['36332', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1989****', '*************', '*************', 'daum.net', '불교', '253.85.10.126', '36:79:83:4e:8c:d0']
['35319', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1990****', '*************', '*************', 'naver.com', '무교', '91.137.24.11', '2a:11:f2:1d:c6:dd']
['1617', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1990****', '*************', '*************', 'daum.net', '천주교', '47.13.234.39', '8d:97:be:d0:57:45']
['10089', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'daum.net', '무교', '69.220.46.18', '11:fc:5a:3d:9e:eb']
['20697', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'daum.net', '무교', '203.196.163.228', 'bb:9b:99:f1:8e:9c']
['19259', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'gmail.com', '무교', '191.89.143.142', 'c2:c3:58:6f:58:ca']
['33497', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1990****', '*************', '*************', 'gmail.com', '천주교', '152.255.188.167', 'b4:c4:62:99:ef:cb']
['901', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1991****', '*************', '*************', 'gmail.com', '무교', '3.25.197.146', '9c:3f:0d:69:18:99']
['12644', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'naver.com', '불교', '205.60.21.104', '42:79:33:73:26:5a']
['26758', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'yahoo.com', '무교', '179.228.140.223', '63:e9:1d:b7:3d:12']
['27288', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'yahoo.com', '기독교', '180.216.14.137', 'af:04:56:77:6a:ce']
['25239', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1991****', '*************', '*************', 'naver.com', '무교', '243.201.184.51', '0e:ce:78:70:a0:17']
['10705', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1992****', '*************', '*************', 'naver.com', '천주교', '245.173.82.46', '71:15:a7:11:f4:3c']
['12360', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1992****', '*************', '*************', 'gmail.com', '기독교', '102.60.58.226', '37:90:c7:7b:5c:96']
['37376', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'yahoo.com', '무교', '120.175.188.45', '33:e0:b3:d1:c9:5e']
['14313', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1992****', '*************', '*************', 'naver.com', '무교', '239.24.169.255', 'da:8f:b7:70:7c:16']
['27158', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'daum.net', '기독교', '89.252.24.224', 'f4:e7:90:0b:2d:06']
['37883', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'gmail.com', '무교', '226.58.8.134', '60:dc:b4:40:00:8b']
['18879', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1993****', '*************', '*************', 'yahoo.com', '무교', '47.153.153.22', '4c:de:25:36:10:25']
['31108', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'daum.net', '기독교', '43.41.66.227', '45:7e:dd:31:cd:f8']
['38415', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'gmail.com', '무교', '195.209.34.82', 'c8:cd:99:d0:e2:e9']
['21024', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'yahoo.com', '무교', '179.142.116.242', 'fc:56:95:57:19:f7']
['26429', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'gmail.com', '무교', '145.64.110.186', '72:ea:9e:bc:45:45']
['27259', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'yahoo.com', '기독교', '39.134.189.213', 'cb:a5:10:20:32:c0']
['27660', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1993****', '*************', '*************', 'daum.net', '무교', '82.182.239.73', 'ed:88:fd:e0:6e:d1']
['36139', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'gmail.com', '무교', '34.197.197.181', '2c:a5:ad:f7:42:d8']
['39648', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'daum.net', '불교', '26.42.249.46', 'cc:f9:b1:56:24:76']
['4455', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'naver.com', '무교', '51.64.210.11', '1e:f0:02:9f:f9:30']
['19334', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'gmail.com', '무교', '157.19.141.73', 'fb:0c:7d:34:b8:f8']
['13947', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '천주교', '205.189.179.173', 'e9:3f:1d:b2:77:f2']
['23081', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '217.215.58.164', '15:ef:dd:fb:be:89']
['25248', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '203.208.201.234', '40:2f:8e:04:c8:4e']
['31191', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '무교', '71.63.34.200', '4b:ee:81:e5:00:bf']
['27513', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'yahoo.com', '불교', '163.124.87.152', '8f:ba:6a:86:ed:f5']
['19223', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'yahoo.com', '무교', '228.20.58.27', 'f4:84:e4:8f:96:e0']
['27469', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '불교', '160.90.67.48', '3a:fb:19:64:de:f3']
['32228', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '248.125.36.244', '5c:34:a6:3d:d6:a0']
['34812', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '불교', '213.163.157.185', 'f6:5b:87:fa:c0:75']
['3679', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'naver.com', '무교', '134.170.16.15', '84:58:19:6d:49:b7']
['21384', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '무교', '213.156.249.94', 'af:de:e2:87:d6:86']
['31758', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'daum.net', '기독교', '216.49.85.53', '04:30:17:de:4a:e7']
['38631', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '불교', '92.20.108.66', 'c7:84:1f:77:3c:11']
['12302', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '167.118.55.204', '26:8d:17:fe:ef:a8']
['16370', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'daum.net', '불교', '143.94.47.242', '0e:19:26:cf:b2:c5']
['34225', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'naver.com', '무교', '152.3.91.216', 'e0:4d:50:71:49:a4']
['19322', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'gmail.com', '기독교', '111.126.173.57', '86:76:0e:5f:f4:b8']
