No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
29314,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1948****,*************,*************,daum.net,무교,170.49.200.255,b8:c4:bb:05:1d:d0
13603,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,gmail.com,천주교,158.32.135.41,09:ec:f1:ef:97:a5
15783,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,무교,194.45.43.154,50:12:39:bb:9e:b5
17713,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,naver.com,불교,74.19.96.89,4f:79:ee:08:de:5a
23866,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,naver.com,기독교,160.187.149.2,b3:4b:c7:61:74:d0
25165,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1949****,*************,*************,gmail.com,무교,91.74.117.51,24:2c:ec:85:13:a6
29775,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,불교,176.124.194.58,52:a8:1a:aa:b4:87
31629,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,daum.net,불교,33.192.171.64,81:b1:2b:27:e5:f1
34870,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,불교,186.8.1.33,b7:67:88:35:6f:07
35021,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,naver.com,기독교,191.75.222.237,3b:55:94:44:1d:cc
37970,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,daum.net,무교,73.242.231.2,21:dc:e5:64:c3:78
39882,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,무교,115.139.151.255,2c:fa:f8:dd:05:a0
8092,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,무교,89.48.73.178,ed:04:4b:6a:2d:3f
18425,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,무교,109.52.9.96,0b:fa:a3:f4:05:c6
21368,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,daum.net,기독교,63.4.191.109,f0:3a:a2:4c:dd:1d
22044,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,yahoo.com,무교,96.144.173.203,77:8b:f6:ce:47:e3
35599,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,불교,229.43.166.247,1a:8b:02:df:d6:16
2216,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,불교,64.173.20.118,2f:61:48:2f:d0:3e
2350,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,불교,250.2.25.6,0e:4c:1d:6a:53:d9
4868,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,무교,24.25.99.185,c2:3d:84:62:2b:9f
9700,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,naver.com,불교,63.116.4.209,d7:5a:2f:49:95:43
11165,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,yahoo.com,무교,177.55.57.36,0d:dd:0a:c3:2e:0d
20317,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,무교,114.70.220.241,e7:51:89:a7:29:fb
21870,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,naver.com,기독교,76.25.131.238,48:68:a9:8d:93:2d
24802,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,gmail.com,무교,251.42.47.44,8e:1b:ad:b0:fc:63
7310,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1949****,*************,*************,naver.com,무교,78.67.80.241,33:cb:6d:6c:7b:92
35989,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,naver.com,무교,36.57.213.14,41:c5:61:84:e4:a8
38299,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1949****,*************,*************,yahoo.com,불교,91.212.99.229,65:e7:a0:2c:16:15
3736,오**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,daum.net,불교,199.238.6.70,90:9a:f2:bc:cb:20
17844,오**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,무교,116.161.59.225,06:6c:1b:5f:ae:d7
29035,오**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,무교,105.81.193.2,7f:97:29:96:5a:87
11555,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,천주교,138.81.90.31,f9:a7:dc:01:01:cc
18193,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,yahoo.com,불교,50.95.131.230,f3:85:3a:32:57:e3
18922,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,yahoo.com,불교,63.86.21.192,c0:e2:c3:7d:05:02
26986,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,naver.com,무교,59.99.100.176,5b:42:38:1e:55:65
31857,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,daum.net,기독교,21.127.37.13,b6:9d:20:d1:ad:4d
32152,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,기독교,134.249.2.251,58:a2:45:0f:43:e6
37815,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,불교,62.150.139.99,a4:22:d3:fb:56:2d
37891,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,불교,115.175.233.69,cc:e1:4c:a7:7d:58
38020,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,naver.com,무교,49.141.66.200,35:76:a1:8b:04:2f
406,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,gmail.com,불교,160.190.241.112,9f:18:10:eb:90:5b
5219,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1949****,*************,*************,daum.net,기독교,1.148.201.71,29:72:d1:72:c5:d3
20987,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1949****,*************,*************,gmail.com,기독교,222.5.2.26,07:10:66:4a:a9:77
23306,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,무교,21.84.53.6,2b:1c:06:01:59:af
24246,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,naver.com,무교,214.57.87.128,5d:68:dc:3d:69:2c
2025,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,무교,93.148.176.123,14:f4:a8:b8:7b:f1
11613,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1949****,*************,*************,gmail.com,불교,26.191.39.19,77:8c:a1:18:1c:12
23567,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,daum.net,불교,80.239.197.203,0d:f5:37:73:61:a2
3575,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,yahoo.com,무교,104.16.217.194,dc:40:05:a4:5b:29
7412,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,yahoo.com,불교,73.200.115.83,1d:55:a6:2c:71:e0
10610,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,gmail.com,기독교,54.108.47.212,56:b7:1e:d6:1a:dc
11891,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,기독교,154.36.164.173,87:76:56:c7:d1:d4
34469,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,무교,140.126.126.53,a9:0a:6b:d6:91:ae
39084,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,무교,69.25.124.116,74:25:9a:2e:c0:4a
7767,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,불교,75.232.66.19,36:3e:e2:39:44:7a
8263,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,gmail.com,불교,205.144.132.7,a2:43:32:56:54:7d
8834,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,141.118.2.139,1e:d3:85:99:7e:dc
10780,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,naver.com,불교,99.13.240.186,03:de:46:96:d8:a4
13185,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,불교,99.40.144.191,63:9b:da:3c:3c:d3
13384,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,51.44.148.174,11:81:ca:f4:c3:6a
14070,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,불교,216.127.5.23,e7:b0:45:91:d3:dd
15215,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,기독교,87.57.24.159,fa:9f:52:68:6f:72
16399,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,daum.net,무교,208.150.209.14,d9:c9:d4:2b:98:34
19400,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,yahoo.com,무교,238.112.56.46,83:b0:af:e5:7a:8d
20268,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,불교,30.218.81.22,8c:85:88:69:af:7b
23858,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,무교,64.94.179.158,90:f4:de:96:00:81
26453,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,무교,228.184.194.110,a2:54:08:c3:18:b8
28038,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,천주교,51.78.189.155,c8:a1:4c:3f:2e:8c
38129,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,무교,218.52.166.124,77:7b:c3:1c:0e:ae
7155,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,무교,9.180.8.191,1e:7e:57:b5:62:4d
10505,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1950****,*************,*************,daum.net,기독교,201.249.40.100,44:a7:1a:1e:78:79
16185,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,불교,44.23.110.145,37:49:14:6e:62:f0
30952,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,232.195.73.26,86:57:4c:9b:a4:1a
8293,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,불교,103.71.224.188,fd:28:82:e3:fa:17
18880,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,daum.net,무교,136.135.144.242,4a:af:0b:7c:a6:fe
20484,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,gmail.com,무교,80.168.252.18,5c:3b:d3:f1:21:e0
39203,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,불교,126.253.54.72,08:8a:91:5d:79:e5
10897,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,18.63.68.115,99:ba:be:d3:7d:3f
11354,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,무교,156.115.115.51,93:bc:d8:ea:6c:d3
34091,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,불교,68.235.38.214,f2:f8:55:b9:4b:e4
390,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,기독교,225.100.32.190,7b:27:2f:45:1c:fd
5204,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,무교,115.38.165.83,f3:15:02:82:28:e9
6083,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,76.142.141.35,5f:d6:2b:4a:19:88
8028,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,불교,235.82.176.175,ae:5d:f7:6b:60:01
8871,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,천주교,76.85.177.49,9e:26:48:f9:ed:37
15733,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,naver.com,무교,191.24.112.250,4e:10:ad:d1:fd:71
23864,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,기독교,182.34.188.16,58:65:ae:82:a4:78
26708,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,무교,104.134.100.62,d4:73:c8:d3:9b:1e
33252,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,208.92.119.20,c9:11:73:21:3e:e9
2890,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,175.150.185.165,a7:cd:e5:8a:b8:0a
3502,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,불교,51.30.194.220,d8:bc:4f:3c:76:d6
5558,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,천주교,93.128.135.244,03:eb:3c:1f:ec:5d
3156,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,192.127.163.147,e7:81:15:f8:71:70
5230,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,불교,65.87.84.191,57:03:c7:e7:35:c3
6974,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,174.234.223.130,b4:ed:21:31:38:e6
11369,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,yahoo.com,무교,89.49.60.164,96:f0:1f:a1:78:57
12934,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,46.15.154.183,57:be:e1:f1:bf:fa
20671,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,무교,22.206.154.1,88:f0:c3:ea:0e:42
21764,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,무교,190.231.228.119,f4:ba:09:4d:2d:bb
22988,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,무교,237.177.37.142,71:38:7d:ac:0a:05
27083,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,gmail.com,불교,217.100.28.60,85:7f:f0:ef:6c:10
33560,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,무교,11.197.195.226,c7:20:3a:53:11:91
34220,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,기독교,156.52.29.43,ec:ee:c2:e5:24:9d
35541,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,기독교,118.146.28.222,0a:45:47:19:8f:aa
37990,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,무교,116.241.181.208,bd:a9:48:60:f1:ee
2649,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,무교,166.59.8.246,57:c5:1e:72:50:40
3772,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,무교,36.164.239.201,16:dd:f4:5c:e5:ca
25745,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,무교,252.111.214.225,7d:16:85:64:c4:1d
38919,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,기독교,134.162.132.190,aa:6d:98:cd:27:d1
7569,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,114.3.123.106,ae:01:6f:e3:5a:8f
12323,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,불교,149.101.67.48,96:96:a1:fc:17:f4
13033,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,gmail.com,기독교,167.129.55.129,17:74:70:32:95:53
13145,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,gmail.com,무교,185.45.152.19,36:43:11:62:30:30
26412,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,기독교,56.12.236.26,01:00:96:80:de:86
26687,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,gmail.com,무교,158.80.4.29,5f:5f:e9:e2:6a:7f
1234,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,불교,222.62.100.13,8e:a5:7d:e0:e2:11
4429,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,gmail.com,무교,139.171.242.75,a7:6c:5c:2d:5b:92
6727,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1952****,*************,*************,yahoo.com,기독교,173.187.144.12,59:c1:a1:3c:25:6a
8730,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,불교,107.204.4.152,2d:83:de:49:d3:c0
9520,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,yahoo.com,불교,114.153.126.231,5d:30:0a:95:16:60
9829,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,daum.net,천주교,29.47.8.71,b2:09:bb:03:2e:f0
12362,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,naver.com,기독교,137.133.79.249,fa:91:e1:1e:ef:51
13776,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,yahoo.com,무교,210.8.87.171,91:1a:4e:a0:bf:ed
15125,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,불교,157.5.184.204,2b:f2:e8:5d:f3:8a
15545,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1952****,*************,*************,daum.net,무교,202.217.129.41,dd:7c:eb:59:ab:85
16176,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,naver.com,기독교,8.128.165.177,74:7b:2f:19:1f:11
23168,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,naver.com,무교,40.188.210.57,6d:5e:bd:62:b4:98
27835,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,무교,142.31.85.180,fa:04:1d:6d:1a:06
29250,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,naver.com,무교,175.234.187.68,c2:ef:ac:e7:9b:1d
35961,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,불교,181.9.123.49,1d:0a:8e:4b:b7:3e
36282,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,daum.net,무교,80.55.79.72,59:e1:d1:80:72:e1
37056,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,yahoo.com,천주교,244.126.76.36,db:1c:84:5e:d7:2a
7224,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1952****,*************,*************,yahoo.com,무교,105.34.159.13,7c:e9:98:ff:36:82
8317,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1952****,*************,*************,daum.net,천주교,180.177.138.96,11:35:6c:01:d6:f5
15297,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1952****,*************,*************,naver.com,불교,110.61.178.218,9e:04:46:8c:23:1a
20306,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1952****,*************,*************,yahoo.com,무교,51.132.57.81,2b:f1:88:c2:07:b2
