CORRECT LIST
['2665', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1950****', '*************', '*************', 'daum.net', '기독교', '성공회대학교', '의학', '3.8']
['9909', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1982****', '*************', '*************', 'naver.com', '무교', '한국성서대학교', '인문', '1.12']
['37393', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1982****', '*************', '*************', 'daum.net', '불교', '서울기독대학교', '사회', '1.44']
['13834', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'gmail.com', '불교', '서울과학기술대학교', '자연', '3.65']
['15331', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1982****', '*************', '*************', 'yahoo.com', '무교', '중앙대학교', '공학', '0.42']
['28795', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'yahoo.com', '불교', '고려대학교', '사회', '1.88']
['14719', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1983****', '*************', '*************', 'daum.net', '무교', '한영신학대학교', '인문', '3.44']
['22802', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'yahoo.com', '무교', '중앙대학교', '사회', '0.73']
['24388', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'naver.com', '기독교', '성균관대학교', '법학', '1.48']
['15319', '전**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'daum.net', '불교', '한성대학교', '공학', '4.06']
['15339', '전**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'yahoo.com', '무교', '한국성서대학교', '예체능', '2.65']
['26026', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1984****', '*************', '*************', 'gmail.com', '무교', '경기대학교', '교육', '1.33']
['35536', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'yahoo.com', '무교', '성신여자대학교', '인문', '3.14']
['31313', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'daum.net', '기독교', '추계예술대학교', '의학', '2.71']
['24352', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1984****', '*************', '*************', 'daum.net', '기독교', '서울과학기술대학교', '예체능', '2.73']
['705', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1984****', '*************', '*************', 'naver.com', '기독교', '그리스도대학교', '공학', '0.22']
['13733', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1984****', '*************', '*************', 'gmail.com', '무교', '한국체육대학교', '법학', '2.69']
['7390', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'daum.net', '무교', '홍익대학교', '의학', '4.15']
['9790', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'daum.net', '무교', '육군사관학교', '법학', '2.64']
['33924', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1985****', '*************', '*************', 'naver.com', '무교', '광운대학교', '자연', '2.79']
['14027', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'yahoo.com', '불교', '서강대학교', '사회', '2.25']
['22951', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '불교', '연세대학교', '인문', '3.31']
['990', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1985****', '*************', '*************', 'gmail.com', '무교', '추계예술대학교', '인문', '0.09']
['2173', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '기독교', '한양대학교', '법학', '0.32']
['10794', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'naver.com', '기독교', '상명대학교', '자연', '4.45']
['12841', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '불교', '세종대학교', '예체능', '2.92']
['23334', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1985****', '*************', '*************', 'yahoo.com', '무교', '홍익대학교', '공학', '3.07']
['27983', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'gmail.com', '불교', '국민대학교', '법학', '3.46']
['23183', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1986****', '*************', '*************', 'daum.net', '불교', '성균관대학교', '인문', '2.56']
['342', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'gmail.com', '기독교', '한양대학교', '의학', '0.16']
['19144', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1986****', '*************', '*************', 'naver.com', '천주교', '육군사관학교', '예체능', '2.82']
['38058', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'naver.com', '무교', '이화여자대학', '자연', '3.98']
['27891', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1986****', '*************', '*************', 'gmail.com', '무교', '홍익대학교', '의학', '2.94']
['30569', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'naver.com', '무교', '상명대학교', '인문', '0.31']
['37152', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1986****', '*************', '*************', 'gmail.com', '불교', '덕성자대학교', '공학', '3.74']
['21715', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'gmail.com', '불교', '서울대학교', '교육', '1.16']
['18204', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1986****', '*************', '*************', 'yahoo.com', '불교', '홍익대학교', '사회', '3.35']
['2136', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'yahoo.com', '기독교', '성공회대학교', '공학', '3.36']
['16106', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'daum.net', '무교', '서강대학교', '의학', '2.29']
['29119', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'gmail.com', '기독교', '서울여자대학교', '자연', '1.69']
['30976', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'yahoo.com', '무교', '성공회대학교', '교육', '0.1']
['11265', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'yahoo.com', '천주교', '한국체육대학교', '예체능', '2.76']
['31947', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'yahoo.com', '불교', '육군사관학교', '인문', '0.61']
['27013', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'daum.net', '천주교', '서울기독대학교', '자연', '2']
['31870', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1987****', '*************', '*************', 'naver.com', '무교', '총신대학교', '의학', '3.58']
['129', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'daum.net', '불교', '한국체육대학교', '자연', '1.21']
['25064', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1988****', '*************', '*************', 'yahoo.com', '기독교', '한국외국어대학교', '예체능', '3.25']
['6441', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1988****', '*************', '*************', 'yahoo.com', '무교', '서경대학교', '자연', '0.54']
['7770', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1988****', '*************', '*************', 'naver.com', '기독교', '한양대학교', '자연', '3.05']
['19509', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'yahoo.com', '무교', '경기대학교', '인문', '0.55']
['1100', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1988****', '*************', '*************', 'naver.com', '기독교', '세종대학교', '교육', '3.75']
['36969', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1988****', '*************', '*************', 'gmail.com', '무교', '서울과학기술대학교', '법학', '1.63']
['455', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '무교', '한영신학대학교', '자연', '0.17']
['18833', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1989****', '*************', '*************', 'naver.com', '무교', '광운대학교', '예체능', '1.39']
['25849', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '무교', '그리스도대학교', '공학', '4.4']
['886', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1989****', '*************', '*************', 'yahoo.com', '불교', '건국대학교', '자연', '2.9']
['2321', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '무교', '가톨릭대학교', '공학', '3.37']
['21130', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'gmail.com', '기독교', '광운대학교', '인문', '1.03']
['30473', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'daum.net', '천주교', '서울교육대학교', '공학', '2.56']
['29743', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1990****', '*************', '*************', 'gmail.com', '불교', '국민대학교', '법학', '1.26']
['37083', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1990****', '*************', '*************', 'gmail.com', '무교', '한국체육대학교', '의학', '3.73']
['20697', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'daum.net', '무교', '동덕여자대학교', '예체능', '0.46']
['901', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1991****', '*************', '*************', 'gmail.com', '무교', '삼육대학교', '사회', '1.7']
['13323', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'yahoo.com', '불교', '한성대학교', '의학', '2.82']
['34364', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'naver.com', '무교', '한국방송통신대학교', '교육', '3.08']
['12247', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1991****', '*************', '*************', 'gmail.com', '무교', '서울여자대학교', '공학', '2.96']
['14674', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '불교', '서울과학기술대학교', '인문', '0.81']
['6271', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'yahoo.com', '기독교', '서울대학교', '교육', '0.07']
['13096', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'naver.com', '기독교', '서울여자대학교', '공학', '2.15']
['10941', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1992****', '*************', '*************', 'daum.net', '무교', '이화여자대학', '의학', '0.47']
['17021', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'daum.net', '무교', '연세대학교', '교육', '0.24']
['6812', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'naver.com', '불교', '서울기독대학교', '의학', '3.01']
['21111', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'daum.net', '기독교', '명지대학교', '공학', '2.99']
['6785', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'naver.com', '무교', '중앙대학교', '의학', '1.23']
['27158', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'daum.net', '기독교', '추계예술대학교', '공학', '3.93']
['38415', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'gmail.com', '무교', '한양대학교', '교육', '4.47']
['1972', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'daum.net', '무교', '한국방송통신대학교', '의학', '0.3']
['16508', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1993****', '*************', '*************', 'gmail.com', '무교', '한양대학교', '법학', '0.22']
['21024', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'yahoo.com', '무교', '서경대학교', '예체능', '0.18']
['16365', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1993****', '*************', '*************', 'gmail.com', '불교', '장로회신학대학교', '법학', '2.42']
['33000', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'daum.net', '기독교', '육군사관학교', '예체능', '2.82']
['4657', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '기독교', '서울기독대학교', '공학', '3.7']
['7201', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'naver.com', '기독교', '건국대학교', '예체능', '0.65']
['23750', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'daum.net', '무교', '성공회대학교', '의학', '4.35']
['31159', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '동덕여자대학교', '자연', '0.91']
['8017', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'daum.net', '무교', '덕성자대학교', '공학', '1.86']
['28255', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'gmail.com', '기독교', '이화여자대학', '공학', '2.05']
['38734', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '서울교육대학교', '사회', '2.78']
['1436', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'daum.net', '기독교', '성공회대학교', '공학', '0.98']
['9905', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '무교', '서경대학교', '교육', '1.47']
['23824', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'daum.net', '기독교', '성균관대학교', '인문', '3.42']
['23081', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '서울대학교', '사회', '3.26']
['25248', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '숙명여자대학교', '공학', '2.8']
['16434', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'naver.com', '무교', '상명대학교', '의학', '0.66']
['17500', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'naver.com', '불교', '추계예술대학교', '예체능', '1.98']
['12002', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '불교', '광운대학교', '법학', '1.34']
['37371', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '서울여자대학교', '법학', '1.44']
['3932', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '총신대학교', '공학', '2.91']
['26246', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '공학', '0.57']
['17024', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '국민대학교', '법학', '0.05']
['34812', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '불교', '덕성자대학교', '사회', '1.72']
['4457', '임**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '기독교', '건국대학교', '의학', '0.46']
['14756', '임**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'gmail.com', '무교', '한성대학교', '의학', '4.25']
['3679', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'naver.com', '무교', '이화여자대학', '자연', '1.57']
['11274', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'daum.net', '무교', '광운대학교', '교육', '2.37']
['16357', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'daum.net', '불교', '감리교신학대학교', '자연', '0.83']
['21384', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '무교', 'KAIST', '예체능', '4.35']
['38631', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '불교', '세종대학교', '예체능', '3.27']
['16370', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'daum.net', '불교', '숭실대학교', '예체능', '0.99']
['8358', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '한영신학대학교', '사회', '3.13']
['27370', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '경기대학교', '교육', '0.94']
['28756', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1996****', '*************', '*************', 'yahoo.com', '무교', '덕성자대학교', '공학', '1.39']
['17248', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '무교', '추계예술대학교', '교육', '1']
['37495', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '기독교', '이화여자대학', '의학', '3.55']
['19532', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '무교', '성균관대학교', '법학', '3.58']
['19664', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '무교', '국민대학교', '의학', '3.83']
['19084', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '그리스도대학교', '공학', '4.2']
['24127', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '무교', '삼육대학교', '예체능', '1.85']
['16954', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '무교', '한국예술종합학교', '사회', '4.44']
['33720', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1952****', '*************', '*************', 'yahoo.com', '불교', '추계예술대학교', '인문', '0.51']
['34071', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1953****', '*************', '*************', 'yahoo.com', '불교', '숙명여자대학교', '법학', '3.69']
['3950', '이**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1959****', '*************', '*************', 'yahoo.com', '천주교', '홍익대학교', '사회', '0.22']
['8557', '정**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1960****', '*************', '*************', 'gmail.com', '무교', 'KAIST', '인문', '4.03']
['13268', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'AB형', '1971****', '*************', '*************', 'yahoo.com', '기독교', '한국성서대학교', '공학', '0.77']
['29248', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1978****', '*************', '*************', 'naver.com', '무교', '홍익대학교', '교육', '0.72']
['37611', '이**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'O형', '1979****', '*************', '*************', 'gmail.com', '무교', '한국방송통신대학교', '예체능', '1.53']
['4470', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1986****', '*************', '*************', 'daum.net', '무교', '성공회대학교', '예체능', '1.7']
['11319', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1986****', '*************', '*************', 'daum.net', '무교', '장로회신학대학교', '법학', '1.88']
total: 4303
correct: 783
percentage: 18.196607018359284%
