CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['822', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'yahoo.com', '무교', '210.134.182.156', 'f0:f2:79:f1:c4:43']
['5620', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'daum.net', '기독교', '212.85.77.49', 'af:eb:c2:1a:d3:2e']
['20686', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'yahoo.com', '불교', '167.254.214.117', '33:1d:b1:0a:86:b5']
['7457', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'yahoo.com', '불교', '213.59.201.169', 'fa:1d:7f:e7:0f:17']
['22616', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'yahoo.com', '무교', '189.218.81.143', '0c:c6:29:75:d3:68']
['302', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'yahoo.com', '기독교', '206.26.229.162', '33:f8:04:5b:dd:8f']
['20292', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'gmail.com', '불교', '255.170.154.95', '0e:3a:6e:13:23:58']
['39602', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'daum.net', '불교', '180.156.127.232', 'fc:3d:3e:58:4e:d9']
['13090', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1974****', '*************', '*************', 'gmail.com', '무교', '138.64.179.247', '88:82:1b:af:57:dd']
['17448', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1974****', '*************', '*************', 'yahoo.com', '불교', '38.85.31.99', '74:ca:24:c9:dc:9b']
['38873', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1974****', '*************', '*************', 'daum.net', '무교', '92.44.227.250', '37:97:1b:85:6a:e2']
['34334', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1974****', '*************', '*************', 'yahoo.com', '무교', '75.174.118.130', '53:ea:71:45:e8:b7']
['2485', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1974****', '*************', '*************', 'daum.net', '무교', '134.156.196.247', 'db:e6:ca:ab:7d:79']
['12203', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1974****', '*************', '*************', 'daum.net', '무교', '106.19.240.224', 'cb:33:d6:37:55:df']
['14333', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1974****', '*************', '*************', 'naver.com', '불교', '252.176.112.12', 'f5:79:f2:80:d1:a6']
['2586', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'yahoo.com', '무교', '73.95.86.131', '5c:11:97:be:76:b1']
['25482', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'yahoo.com', '무교', '92.215.10.162', 'c9:74:ff:81:13:05']
['29991', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'gmail.com', '무교', '17.157.9.77', '68:6c:46:a8:19:ed']
['32503', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'gmail.com', '무교', '127.117.16.95', '66:30:94:49:7f:33']
['34058', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1975****', '*************', '*************', 'gmail.com', '기독교', '215.1.105.106', 'b9:51:63:a8:b1:9d']
['7025', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'gmail.com', '무교', '231.218.8.216', 'bb:9c:83:45:bb:f0']
['25133', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1975****', '*************', '*************', 'naver.com', '기독교', '229.28.249.14', 'b0:60:b0:60:a2:12']
['27056', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'gmail.com', '기독교', '52.143.144.107', 'ee:0f:b9:0a:a6:15']
['8767', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'daum.net', '무교', '6.6.140.232', '87:fc:01:16:a8:57']
['10095', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'daum.net', '불교', '161.149.213.223', 'c9:86:84:bb:b9:44']
['1667', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'naver.com', '무교', '19.143.18.10', '1d:5f:94:a3:a9:29']
['12027', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1975****', '*************', '*************', 'daum.net', '무교', '40.103.190.224', '60:82:75:3d:b2:51']
['24905', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'yahoo.com', '불교', '171.44.110.143', '7e:56:ad:03:d2:fe']
['24240', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1975****', '*************', '*************', 'daum.net', '무교', '8.146.35.31', '49:46:22:3c:25:e8']
['25580', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'daum.net', '기독교', '119.41.84.37', '23:cb:99:82:62:b5']
['29134', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'gmail.com', '무교', '185.23.231.42', '57:52:ca:94:ec:8a']
['2955', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'gmail.com', '무교', '124.141.34.92', 'e4:ff:a7:dd:cb:cc']
['5003', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'naver.com', '무교', '47.85.250.151', '32:56:79:45:bf:51']
['17219', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'daum.net', '기독교', '203.198.64.235', '13:10:93:26:e6:8a']
['27678', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1976****', '*************', '*************', 'naver.com', '불교', '191.95.23.144', '5b:a6:7d:2c:50:84']
['32470', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1976****', '*************', '*************', 'yahoo.com', '천주교', '171.155.207.204', 'a9:a2:eb:8c:76:8f']
['18184', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'yahoo.com', '무교', '171.75.142.189', '2e:97:13:d1:9e:ac']
['15384', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'gmail.com', '불교', '254.222.50.210', 'a5:40:4c:10:93:3f']
['19870', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'yahoo.com', '천주교', '85.74.127.39', 'cc:92:75:42:02:b9']
['9233', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '무교', '174.248.2.175', '50:0c:d1:fe:e6:c2']
['14723', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '무교', '61.112.152.158', '6d:97:4e:63:c8:d8']
['19877', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'naver.com', '무교', '216.255.4.133', '9c:e0:a9:4d:ca:cb']
['7656', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1977****', '*************', '*************', 'gmail.com', '무교', '106.203.1.65', '4f:79:c1:7b:dd:0c']
['37386', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1977****', '*************', '*************', 'naver.com', '무교', '95.27.69.236', 'd9:c0:8d:d9:c9:b8']
['6762', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1978****', '*************', '*************', 'yahoo.com', '기독교', '196.186.154.152', '46:a2:eb:cd:2e:76']
['11310', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'daum.net', '무교', '16.163.79.57', '85:6f:f8:2d:93:ff']
['31831', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'yahoo.com', '무교', '10.82.113.94', '5f:45:9d:ee:b6:d3']
['31921', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1978****', '*************', '*************', 'gmail.com', '기독교', '96.33.208.255', '00:0d:88:17:2f:98']
['31421', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1978****', '*************', '*************', 'gmail.com', '무교', '98.158.169.234', '9e:d8:c7:33:91:49']
['39991', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1978****', '*************', '*************', 'naver.com', '기독교', '187.247.40.143', 'f8:0c:59:77:c7:ef']
['3006', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'daum.net', '무교', '227.8.78.49', 'e9:3a:b0:ea:1c:0d']
['3984', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1978****', '*************', '*************', 'gmail.com', '무교', '31.28.36.252', '2d:14:cb:a6:77:51']
['34267', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1978****', '*************', '*************', 'gmail.com', '불교', '65.91.204.230', '10:f4:18:33:f8:6f']
['24812', '권**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'naver.com', '기독교', '157.179.178.174', '61:12:62:0e:51:35']
['29254', '권**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'gmail.com', '불교', '255.75.254.42', '77:a1:cc:11:b6:08']
['23554', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1979****', '*************', '*************', 'daum.net', '기독교', '139.135.22.161', 'ff:8a:01:9a:5a:fa']
['19966', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'naver.com', '기독교', '232.35.72.64', 'a5:aa:12:67:80:98']
['20821', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'naver.com', '불교', '112.128.36.192', 'ba:98:dd:1b:40:44']
['22631', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'naver.com', '불교', '84.70.160.183', '87:1e:d7:38:e0:14']
['38105', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'daum.net', '무교', '245.104.177.212', '73:9e:41:de:b0:6d']
['11739', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1979****', '*************', '*************', 'naver.com', '기독교', '2.233.106.124', '12:c5:ee:b8:4d:92']
['12702', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1979****', '*************', '*************', 'naver.com', '천주교', '188.111.138.211', '2f:fd:ec:99:83:76']
['13271', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'naver.com', '불교', '118.145.211.142', '71:7d:59:18:42:7b']
['14340', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'daum.net', '기독교', '62.99.72.3', 'af:e8:db:77:b0:f4']
['33245', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1979****', '*************', '*************', 'gmail.com', '무교', '33.220.39.207', 'd7:4f:c4:99:52:79']
['39066', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'gmail.com', '무교', '2.6.157.226', '44:cf:f3:3d:3d:59']
['4072', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1979****', '*************', '*************', 'gmail.com', '기독교', '138.55.199.147', 'cc:2f:3c:be:68:a3']
['4222', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'naver.com', '무교', '253.98.73.16', '1f:a9:fd:a5:b9:92']
['1698', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1980****', '*************', '*************', 'yahoo.com', '기독교', '232.129.253.232', '2e:c5:6f:e1:96:d4']
['20334', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '무교', '241.126.2.245', '80:e3:f0:a6:84:d0']
['11368', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '기독교', '151.154.47.35', 'd3:b5:4e:dc:77:29']
['5030', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'naver.com', '무교', '71.12.4.4', '55:0c:a2:0f:c0:cb']
['6698', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '무교', '114.227.221.250', '0a:fd:3d:e9:aa:b5']
['36177', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'yahoo.com', '불교', '139.12.242.45', '2b:79:1a:9b:34:3e']
['15078', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'yahoo.com', '무교', '221.243.116.35', 'c6:ad:ef:ef:c7:82']
['18602', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'gmail.com', '불교', '158.155.27.125', 'c5:0a:38:01:6c:02']
['28881', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'gmail.com', '기독교', '122.167.207.179', '2b:fc:0f:28:59:0f']
['36078', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1981****', '*************', '*************', 'yahoo.com', '불교', '249.254.109.100', '10:89:e6:66:c9:25']
['38865', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1981****', '*************', '*************', 'daum.net', '무교', '113.128.187.150', '51:a6:b5:b5:87:6e']
['13727', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1981****', '*************', '*************', 'daum.net', '기독교', '90.85.222.94', 'd9:16:9f:37:cf:5d']
['1094', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1982****', '*************', '*************', 'daum.net', '무교', '8.121.71.35', '46:4a:df:45:63:20']
['24285', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1982****', '*************', '*************', 'yahoo.com', '무교', '147.71.116.208', 'd0:3b:5f:a1:93:92']
['1737', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1982****', '*************', '*************', 'naver.com', '불교', '146.103.39.83', '3e:b3:5c:87:8f:08']
['757', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1982****', '*************', '*************', 'yahoo.com', '기독교', '180.198.49.74', 'c9:93:88:0f:84:43']
['18853', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'naver.com', '불교', '231.225.173.77', '0f:de:41:57:bb:74']
['24462', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1983****', '*************', '*************', 'daum.net', '불교', '151.196.29.239', 'af:c2:ef:ad:bd:93']
['21461', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1983****', '*************', '*************', 'naver.com', '불교', '4.55.50.247', '22:5d:43:71:75:b8']
['31089', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'yahoo.com', '무교', '75.221.39.250', 'd5:a1:b2:05:dd:c5']
['688', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'daum.net', '불교', '145.107.14.81', 'd3:f1:66:61:60:9d']
['11106', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'naver.com', '무교', '60.242.162.5', '26:07:e6:c2:31:c0']
['3104', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'gmail.com', '불교', '132.64.178.146', 'b6:82:d9:5b:d3:34']
['3481', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'naver.com', '천주교', '145.136.208.42', 'b2:35:52:11:80:02']
['3651', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1983****', '*************', '*************', 'daum.net', '기독교', '122.249.101.25', '0e:ca:13:33:7e:a4']
['39571', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'yahoo.com', '무교', '157.160.66.150', 'a1:f4:dc:3c:de:b0']
['16843', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1984****', '*************', '*************', 'daum.net', '천주교', '62.23.70.3', '53:1f:3c:87:69:16']
['20926', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1984****', '*************', '*************', 'yahoo.com', '무교', '100.25.52.219', '1e:c0:59:52:15:60']
['392', '송**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1984****', '*************', '*************', 'yahoo.com', '무교', '84.211.72.161', '45:a7:54:78:79:58']
['27432', '송**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'naver.com', '불교', '237.89.59.53', '8a:d1:38:00:3b:43']
['37477', '송**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1984****', '*************', '*************', 'daum.net', '불교', '112.1.96.182', '9e:cd:5e:8f:e1:8e']
['38187', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1984****', '*************', '*************', 'daum.net', '불교', '199.58.101.122', 'b7:dc:6d:67:8b:f3']
['25871', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'naver.com', '기독교', '178.28.184.96', '3d:7d:50:98:dc:9d']
['32983', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1985****', '*************', '*************', 'daum.net', '천주교', '138.119.237.11', 'f8:49:00:dc:5b:86']
['323', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'naver.com', '불교', '154.32.201.23', '18:db:53:f9:17:72']
['454', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1985****', '*************', '*************', 'daum.net', '기독교', '80.94.136.215', '94:c2:d0:ad:38:14']
['2173', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '기독교', '3.148.28.211', 'e2:2d:e5:c4:db:24']
['5297', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'yahoo.com', '불교', '233.26.70.77', 'ff:2f:51:5a:22:b2']
['20494', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'naver.com', '불교', '143.243.63.207', '61:30:4f:75:3e:6b']
['22041', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'naver.com', '무교', '82.86.82.127', '9b:9f:41:53:1d:4b']
['25257', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'gmail.com', '불교', '119.225.144.241', '2d:ba:4d:b7:30:16']
['13870', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1985****', '*************', '*************', 'yahoo.com', '불교', '84.179.138.183', '2e:ac:58:b8:91:2a']
['23869', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1985****', '*************', '*************', 'gmail.com', '불교', '152.130.66.100', '8b:ad:f3:1d:6d:07']
['4340', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'naver.com', '불교', '90.241.1.231', 'e3:46:84:45:3a:f5']
['15606', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'yahoo.com', '무교', '97.55.10.177', '7c:92:97:32:45:8b']
['19155', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'gmail.com', '기독교', '192.119.154.66', '14:60:16:be:18:fc']
['39329', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'yahoo.com', '무교', '101.12.182.134', '03:39:1c:38:20:b8']
['3583', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1986****', '*************', '*************', 'daum.net', '기독교', '78.64.69.202', 'd3:9f:f2:96:38:d3']
['9226', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'daum.net', '불교', '176.110.43.135', 'c2:24:bc:58:08:41']
['25944', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'gmail.com', '천주교', '62.227.118.6', '56:37:83:a0:a5:f1']
['39623', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1986****', '*************', '*************', 'gmail.com', '기독교', '168.92.26.147', '24:d6:29:f0:fd:b5']
['28301', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1987****', '*************', '*************', 'daum.net', '불교', '231.135.45.100', '95:1d:b8:77:02:1a']
['39958', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1987****', '*************', '*************', 'yahoo.com', '무교', '40.78.33.144', 'd2:49:55:74:69:95']
['8885', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1987****', '*************', '*************', 'naver.com', '불교', '16.105.228.238', 'd4:16:39:19:59:ac']
['11584', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'gmail.com', '불교', '44.116.122.148', 'f3:51:84:ec:37:55']
['30134', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1987****', '*************', '*************', 'yahoo.com', '불교', '200.6.74.10', '62:bf:68:47:d8:40']
['32386', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1987****', '*************', '*************', 'gmail.com', '무교', '173.156.253.244', '7d:7b:e4:8d:3d:dd']
['9401', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'naver.com', '무교', '173.198.179.167', '1d:ac:9d:f1:06:d5']
['39287', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1987****', '*************', '*************', 'naver.com', '무교', '103.239.106.167', 'c8:2d:d2:1c:e0:17']
['3546', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1988****', '*************', '*************', 'yahoo.com', '무교', '39.143.52.218', 'a6:d2:60:73:f8:1d']
['278', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'daum.net', '천주교', '130.197.109.64', '21:09:44:87:5d:c5']
['10970', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'gmail.com', '불교', '38.236.3.183', '5a:9d:1e:80:19:dc']
['13151', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1988****', '*************', '*************', 'yahoo.com', '기독교', '147.21.115.76', '3b:e5:9d:c7:11:6b']
['32255', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1988****', '*************', '*************', 'yahoo.com', '무교', '4.211.98.129', 'bd:ef:53:83:9b:bd']
['8935', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1988****', '*************', '*************', 'daum.net', '불교', '195.204.168.125', '4c:0b:0c:db:ec:d2']
['3005', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1988****', '*************', '*************', 'naver.com', '천주교', '8.38.106.232', '98:10:55:46:58:f7']
['32742', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1988****', '*************', '*************', 'yahoo.com', '무교', '44.164.97.99', 'ed:9b:d3:4a:cc:3d']
['12817', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'yahoo.com', '무교', '138.12.155.174', 'cb:58:f4:7d:cf:f1']
['29111', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1989****', '*************', '*************', 'daum.net', '기독교', '150.54.100.179', '51:67:d3:41:a3:fb']
['37325', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'yahoo.com', '기독교', '5.194.71.97', '60:79:db:13:dd:c5']
['25232', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1989****', '*************', '*************', 'daum.net', '무교', '222.154.149.155', '80:d5:6e:6e:72:03']
['8788', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1989****', '*************', '*************', 'gmail.com', '무교', '26.218.105.222', '58:68:8e:16:57:b4']
['16401', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1989****', '*************', '*************', 'naver.com', '무교', '53.48.104.114', 'c4:6c:72:67:01:65']
['19691', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'gmail.com', '무교', '77.26.58.49', '85:59:10:65:48:19']
['10089', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'daum.net', '무교', '69.220.46.18', '11:fc:5a:3d:9e:eb']
['31262', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1990****', '*************', '*************', 'yahoo.com', '무교', '35.116.150.42', 'bc:88:10:e0:60:e3']
['3761', '김**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'naver.com', '불교', '82.31.104.225', '4e:b0:91:90:fd:f1']
['7467', '김**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1991****', '*************', '*************', 'daum.net', '기독교', '105.191.92.144', '22:b1:c3:17:4d:2c']
['26758', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'yahoo.com', '무교', '179.228.140.223', '63:e9:1d:b7:3d:12']
['9193', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '기독교', '218.220.205.163', '2c:a5:ac:c5:a9:4a']
['38546', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1991****', '*************', '*************', 'yahoo.com', '천주교', '73.116.103.44', '07:e0:ef:58:8c:23']
