No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
1983,정지훈,남성,157.8,60.1,B형,19460228,010-0046-3615,apzmjq0uw3,naver.com,무교,숙명여자대학교,사회,1.79
1986,신서훈,여성,153.4,53.2,A형,19590905,010-8743-3503,y55xbkg,naver.com,무교,서울시립대학교,공학,1.34
2002,장용서,여성,144.2,58.5,AB형,19881101,010-6331-7903,p78w0xul,yahoo.com,무교,성신여자대학교,인문,3.65
2012,남덕현,여성,157.2,57.2,A형,19560528,010-9488-8251,xmu08rm975gz,naver.com,무교,건국대학교,인문,3.31
2019,이훈진,남성,170.0,62.1,O형,19791027,010-0736-1952,qd6i2g,daum.net,무교,한국성서대학교,인문,4.12
2027,권은우,여성,152.6,46.0,O형,19790605,010-0906-8209,mxb03nrx,daum.net,무교,덕성자대학교,법학,3.81
2045,정준훈,남성,169.5,60.1,B형,19561219,010-0976-0844,e83sqv,gmail.com,무교,한성대학교,예체능,3.99
2057,이정택,여성,166.1,55.0,O형,19570711,010-9374-2456,yd0wwkytoz,gmail.com,무교,연세대학교,예체능,3.8
2060,김진영,남성,171.3,65.2,A형,19900310,010-8282-0199,t8qo798mgyo,gmail.com,무교,한영신학대학교,의학,2.04
2068,김은준,여성,156.2,48.5,A형,19620125,010-7115-4668,pwn4n3xjas,gmail.com,무교,명지대학교,교육,0.64
2070,박상영,여성,160.5,52.9,A형,19721019,010-5310-0511,oh2724tn6l7,naver.com,기독교,건국대학교,자연,3.12
2091,나희훈,남성,175.1,66.1,O형,19911203,010-9485-4090,y5hl8t,yahoo.com,무교,삼육대학교,인문,1.36
2102,김용은,남성,168.4,63.0,B형,19730821,010-6335-4037,g9qumoe2dhcx,naver.com,무교,상명대학교,인문,2.42
2121,엄영종,여성,154.8,55.1,O형,19640616,010-9111-0974,h03xtw,gmail.com,기독교,한성대학교,법학,3.04
2128,임영희,남성,171.5,67.3,O형,19780505,010-0719-7627,ck7zv9qe,naver.com,무교,육군사관학교,사회,2.65
2137,이준종,남성,185.3,64.9,A형,19670130,010-9272-1731,dxq24u,gmail.com,불교,한국예술종합학교,사회,0.12
2145,서석진,여성,156.3,53.2,A형,19610504,010-3410-9423,i1fiikhb,yahoo.com,불교,한성대학교,예체능,3.58
2146,김협상,남성,168.3,67.6,AB형,19951202,010-8131-3430,vh1ymfc2pd,naver.com,무교,추계예술대학교,예체능,2.82
2149,이상석,여성,143.4,55.0,B형,19701107,010-3198-2515,nzqnzydg3,daum.net,기독교,숙명여자대학교,공학,0.64
2193,강준택,남성,174.3,68.7,A형,19921220,010-4629-6830,w2di58zaaogq,gmail.com,천주교,한성대학교,교육,2.17
2195,조진석,여성,156.7,57.3,O형,19480515,010-1313-2290,v2g3n9,daum.net,불교,그리스도대학교,예체능,3.48
2198,김지상,남성,169.1,75.5,B형,19851207,010-8393-2841,jimsbl0m,gmail.com,무교,감리교신학대학교,교육,0.79
2204,김진희,남성,167.7,68.2,A형,19960625,010-0674-9654,h8cnaqyi28q4a,yahoo.com,무교,서울기독대학교,공학,0.86
2205,김남영,여성,161.4,56.1,B형,19630206,010-3026-2680,mn9ja5pv526,daum.net,불교,경기대학교,자연,2
2227,이남지,남성,167.1,67.8,B형,19790405,010-0236-1923,x931otfn2,yahoo.com,기독교,성공회대학교,교육,2.29
2229,김우종,남성,168.2,61.8,AB형,19781209,010-2179-1232,z62c1xi,daum.net,불교,경기대학교,예체능,3.1
2241,김택덕,여성,152.9,49.5,AB형,19620317,010-3016-4259,t3ae233qfofzw,yahoo.com,무교,명지대학교,공학,3.19
2265,김종준,남성,174.1,63.8,A형,19780320,010-3633-3460,dgflxilw2sc,yahoo.com,불교,건국대학교,법학,4.29
2266,성석훈,여성,166.0,60.7,B형,19580610,010-9182-0570,iuktjh4,yahoo.com,불교,성공회대학교,공학,2.88
2274,한성남,여성,155.0,50.6,A형,19720927,010-6244-6021,wowhljyt8c9kl,yahoo.com,무교,광운대학교,인문,2.84
2276,김성지,여성,156.5,63.9,O형,19960813,010-4325-1127,x08dus7j4z,yahoo.com,무교,세종대학교,의학,2.12
2277,김훈희,여성,161.8,53.6,A형,19850425,010-0549-5206,jjbaf66,daum.net,무교,감리교신학대학교,법학,0.27
2280,이택지,여성,161.4,58.3,O형,19521004,010-9947-3180,zecupa,yahoo.com,무교,서강대학교,법학,3.3
2281,김용준,여성,153.9,62.5,B형,19781023,010-6098-4819,mozr94zk1fo2,naver.com,불교,서울대학교,교육,3.75
2286,최진협,남성,174.2,60.7,AB형,19921029,010-0406-7680,dfhucdlvsscm,yahoo.com,무교,장로회신학대학교,사회,4.31
2298,김준훈,남성,169.0,67.1,B형,19570523,010-0854-4289,ak8qkou9r87,naver.com,무교,동덕여자대학교,법학,0.9
2310,한우훈,남성,172.2,63.5,A형,19551110,010-8485-9554,gh4oe9lk,naver.com,기독교,한국예술종합학교,공학,3.74
2315,김희준,남성,166.6,67.3,O형,19781207,010-1450-9583,e9c79a,daum.net,불교,경희대학교,교육,2.74
2317,김진서,남성,174.8,68.3,O형,19481212,010-3600-5210,bphzaunt5k,gmail.com,무교,감리교신학대학교,예체능,1.21
2319,이은정,남성,176.3,67.1,A형,19670205,010-6642-7197,p5hg50,gmail.com,불교,세종대학교,예체능,0.22
2333,최준성,여성,153.7,62.0,O형,19790810,010-2153-3405,a1ta6riay,daum.net,천주교,서강대학교,법학,1.3
2334,지진성,남성,162.1,56.5,O형,19530123,010-3032-9885,ovwnvidu,yahoo.com,무교,광운대학교,예체능,0.63
2360,현진성,여성,146.4,53.8,A형,19760417,010-1391-1666,te6v4w,daum.net,무교,광운대학교,교육,3.6
2363,맹지우,남성,170.3,66.6,A형,19830612,010-7541-8371,cq8ho5,gmail.com,무교,한국예술종합학교,자연,0.3
2384,이우현,남성,167.7,63.3,A형,19580412,010-0358-9102,wncrflf5c,daum.net,무교,경기대학교,의학,0.85
2389,이정석,여성,156.4,56.3,O형,19940531,010-0252-0885,cha2myh2vuao1,naver.com,무교,경기대학교,자연,3.43
2390,고성훈,남성,174.8,66.7,AB형,19931205,010-2120-3622,pp2dsjr,naver.com,불교,연세대학교,교육,1.7
2402,신지종,남성,162.5,60.9,B형,19540831,010-4777-3603,wdjyy4r9,naver.com,무교,광운대학교,교육,1.77
2423,류서진,여성,155.3,55.7,AB형,19941110,010-7037-3556,brpkqag0cd,yahoo.com,불교,가톨릭대학교,인문,2.53
2426,박정서,여성,152.4,58.2,O형,19690118,010-4247-5064,o84twh4o2ocbw,yahoo.com,무교,서울교육대학교,예체능,3.33
2435,송택준,여성,158.8,60.5,O형,19860329,010-6180-3511,qzgapyplk3j,yahoo.com,불교,동덕여자대학교,인문,2.99
2436,홍협은,여성,148.4,54.3,B형,19890705,010-2048-8574,bnhzc92kqb,naver.com,무교,한국예술종합학교,공학,0.31
2445,김석현,남성,165.6,63.2,O형,19710527,010-5634-5403,pg13ylto2k7xq,gmail.com,천주교,경기대학교,예체능,0.37
2448,윤은우,여성,157.9,50.3,B형,19570916,010-0346-0331,gcm34kkoom5xc,naver.com,무교,한국체육대학교,사회,0.19
2451,김진석,남성,169.3,64.2,A형,19710120,010-1635-9762,lqsoysy,daum.net,기독교,경기대학교,의학,3.35
2465,최준성,여성,159.5,60.4,B형,19591101,010-4836-5183,mhxhf42gp9m,gmail.com,기독교,동국대학교,의학,3.31
2469,김상협,여성,145.6,54.3,A형,19500806,010-3202-2329,vx01fxs,naver.com,무교,이화여자대학,교육,2.97
2470,이지용,여성,157.4,54.3,B형,19920521,010-5892-2226,jd5ofnje,gmail.com,무교,경기대학교,공학,1.74
2485,이덕은,여성,156.5,56.5,A형,19930523,010-5687-5223,ubg0cp5m3,daum.net,무교,서울대학교,의학,1
2496,김우준,여성,143.5,49.5,A형,19700218,010-4857-4440,p198cjbjn,daum.net,기독교,동국대학교,사회,2.52
2509,박종우,여성,163.7,64.7,O형,19481030,010-8066-6682,voh753a9ylo6e,naver.com,무교,경기대학교,자연,0.77
2532,곽훈협,여성,154.6,58.6,A형,19910320,010-0364-7934,obtfkr96ufp,gmail.com,무교,홍익대학교,예체능,0.43
2533,이상희,여성,155.1,48.7,B형,19570906,010-4214-1533,pzbdh6,gmail.com,천주교,덕성자대학교,예체능,0.87
2539,양지덕,남성,172.6,60.9,A형,19521118,010-6965-1717,td4pagcz,yahoo.com,무교,한국예술종합학교,자연,3
2542,김희영,여성,159.2,61.9,A형,19510711,010-5789-7653,xvw8e9,gmail.com,무교,감리교신학대학교,인문,2.61
2546,김준용,남성,162.6,60.1,B형,19531222,010-2490-1323,x0n7fu7,naver.com,기독교,서울기독대학교,법학,2.31
2560,소현서,여성,164.7,49.4,B형,19850322,010-6420-7510,bfzgbxach15,daum.net,기독교,한국예술종합학교,법학,1.86
2569,이훈정,남성,171.4,62.0,A형,19821031,010-2268-2254,iflkqhtg,yahoo.com,무교,건국대학교,법학,4.26
2580,김택지,남성,173.5,64.2,AB형,19730210,010-3891-7386,hvpeqyl8p,yahoo.com,불교,국민대학교,예체능,3.18
2591,정희지,여성,143.4,55.5,B형,19930621,010-0909-4204,cd6qfjdx77xp,gmail.com,불교,성공회대학교,공학,2.68
2593,정석정,여성,162.7,61.9,AB형,19650731,010-7198-8736,yxrj7n,daum.net,무교,세종대학교,공학,3.67
2611,김정준,여성,149.6,67.4,A형,19851209,010-6152-0231,u5t35iflqpffm,yahoo.com,무교,성균관대학교,인문,1.87
2636,송협준,남성,165.4,64.9,B형,19500726,010-2890-1149,f5o06zc1vp,yahoo.com,무교,이화여자대학,예체능,1.68
2644,장지용,여성,155.4,57.0,AB형,19870606,010-3782-8396,x18kx3,gmail.com,불교,한양대학교,교육,1.84
2666,임정은,여성,155.3,52.9,B형,19570817,010-3800-4981,hkqsb1npqgvy,yahoo.com,무교,한국예술종합학교,인문,2.24
2683,이상정,여성,152.6,57.2,B형,19911129,010-3808-9358,tat30npeb,naver.com,불교,한양대학교,인문,0.06
2698,곽성훈,여성,157.7,60.4,B형,19570330,010-7744-7654,g5t43l1xtk15,yahoo.com,불교,한영신학대학교,예체능,2.83
2700,김현훈,여성,146.7,46.3,O형,19811122,010-8588-7251,zyx5yixq,yahoo.com,무교,서울교육대학교,자연,2.91
2708,오종우,여성,165.4,58.1,A형,19800317,010-8578-7949,rkjfhtlwji,yahoo.com,무교,숭실대학교,인문,4.37
2716,최용성,남성,158.8,67.1,A형,19790723,010-9556-8939,ztdjtkqia,naver.com,기독교,중앙대학교,자연,1.74
2727,정성훈,남성,165.3,59.8,O형,19890721,010-8494-9162,i1ov3x61,naver.com,기독교,서울대학교,의학,4.24
2739,강영준,남성,169.4,66.6,A형,19580220,010-4328-9165,oxm8i2bqn85,gmail.com,불교,한국성서대학교,사회,2.4
2741,이지훈,여성,158.6,58.8,O형,19780704,010-1623-1460,zkg5ft4a2td3,gmail.com,기독교,서울교육대학교,사회,3.08
2743,조남석,여성,159.0,58.3,A형,19520217,010-8397-2044,vadd3hhh,naver.com,기독교,육군사관학교,법학,0.76
2763,이은상,여성,160.3,64.5,B형,19820828,010-2203-3317,e2ywi9bnr,gmail.com,불교,한영신학대학교,자연,4.41
2775,박준용,남성,177.0,64.1,B형,19690915,010-4260-2528,iupeycwwjewk,daum.net,무교,건국대학교,공학,2.97
2803,한상진,여성,152.1,56.8,A형,19800814,010-9191-5140,mgl2wff,naver.com,불교,한양대학교,예체능,2.15
2808,박택훈,남성,172.0,59.9,A형,19800903,010-3614-4164,ixmbholjsvlw,daum.net,무교,상명대학교,예체능,3.98
2811,손은희,남성,161.2,66.7,B형,19961228,010-0499-6684,nf549n04ez,yahoo.com,불교,세종대학교,공학,3.32
2835,이훈서,남성,167.0,69.9,A형,19660809,010-9034-8459,utnn28s5,naver.com,무교,장로회신학대학교,교육,4.08
2838,유석용,여성,160.1,56.4,B형,19571104,010-4332-9858,jpo9my8rw8,naver.com,무교,숙명여자대학교,법학,2.99
2848,박택영,남성,166.8,63.5,A형,19530107,010-2430-3715,ph7k4tiv,yahoo.com,무교,서울교육대학교,의학,3.95
2877,권준서,여성,156.8,60.6,B형,19860316,010-8595-6375,is937xn7,daum.net,기독교,세종대학교,공학,2.77
2884,강영성,여성,153.6,50.0,A형,19830607,010-3632-9241,gkwj5x,naver.com,기독교,경희대학교,교육,1.55
2920,김우준,남성,167.2,62.0,A형,19620628,010-0980-2842,o801it1i6ci,yahoo.com,무교,한국예술종합학교,예체능,1.64
2924,안성희,남성,166.7,66.2,A형,19540524,010-4811-5557,wsxjll6ong8o,yahoo.com,무교,숙명여자대학교,사회,1.8
2935,김영은,남성,171.7,71.6,O형,19600924,010-2317-8998,m25zz23zu,daum.net,불교,동덕여자대학교,사회,1.58
2937,이준남,여성,157.2,53.4,A형,19721123,010-7934-3226,w7ew2y7t,yahoo.com,무교,국민대학교,예체능,0.08
2950,조지영,여성,160.0,47.2,A형,19670130,010-0307-6360,avrbp6y,yahoo.com,무교,성균관대학교,인문,0.81
2954,강성용,남성,166.1,67.5,AB형,19661015,010-3937-6143,abn521l8dcu7k,yahoo.com,무교,삼육대학교,예체능,4.17
2958,남정협,남성,172.9,59.1,A형,19761127,010-5505-1745,ee5bhvbvthm4,yahoo.com,천주교,덕성자대학교,교육,3.15
2972,신희용,남성,174.7,68.9,B형,19780319,010-4239-9015,w8j1ipimx04,yahoo.com,무교,성신여자대학교,의학,3.43
2973,김서성,남성,179.2,67.1,A형,19690325,010-9575-7528,rx0fllr,daum.net,천주교,성신여자대학교,인문,3.46
2975,류지성,여성,162.5,55.2,B형,19500519,010-0227-7253,zl6jijl,naver.com,무교,KAIST,의학,4.45
2985,박훈희,남성,164.7,59.4,B형,19711105,010-2862-9780,uodqcsk7mt,daum.net,무교,가톨릭대학교,공학,3.2
2988,김영훈,남성,172.5,70.0,A형,19870421,010-8908-3598,mlz3kh363,gmail.com,기독교,고려대학교,의학,1.72
2989,박훈덕,여성,160.1,58.6,B형,19840615,010-3177-5645,vu96ai5vwtn,naver.com,무교,서울과학기술대학교,공학,2.46
3007,도상종,남성,167.9,65.9,O형,19770316,010-6353-3583,mf2rtvnrdtjf,gmail.com,기독교,한국성서대학교,교육,2.93
3012,김우협,여성,146.9,47.7,AB형,19810603,010-1815-6774,xnndosgs,daum.net,기독교,고려대학교,예체능,4.35
3028,정택은,남성,169.4,70.5,B형,19610510,010-1605-5821,g1784cuo,daum.net,불교,성균관대학교,법학,2.95
3029,김남준,여성,150.7,53.7,B형,19600425,010-0451-2764,b39i0iokkibff,daum.net,무교,한국성서대학교,사회,0.67
3034,문성훈,남성,167.9,71.6,A형,19610215,010-0588-3702,bz9ejkfc29,gmail.com,기독교,한성대학교,자연,0.44
3043,정지석,여성,156.3,57.7,B형,19901222,010-0416-3934,lxtq6s8,daum.net,무교,감리교신학대학교,공학,1.12
3054,남진성,여성,154.2,53.1,A형,19790605,010-2711-2759,a347kz,daum.net,기독교,한국예술종합학교,교육,2.25
3068,김준영,여성,146.2,54.5,A형,19940417,010-7700-1868,yyxtwo4kgrb,daum.net,불교,이화여자대학,교육,4.2
3093,김성훈,남성,164.7,62.6,A형,19791130,010-1363-3333,vyio9y4s9k55,daum.net,불교,서강대학교,교육,2.92
3098,이은훈,남성,167.7,71.6,A형,19940327,010-7484-9886,eiw084o6g33c,naver.com,기독교,연세대학교,자연,2.1
3119,김준훈,여성,155.7,58.8,O형,19960425,010-3721-1810,j10b8uorzff8,daum.net,불교,성공회대학교,인문,2.48
3129,이택덕,여성,158.7,62.2,AB형,19731021,010-0621-1125,wbw3x9n8,naver.com,불교,명지대학교,법학,3.57
3131,장협지,여성,160.0,58.5,O형,19481011,010-3655-4744,ik8c8m,gmail.com,기독교,서울시립대학교,의학,1.39
3135,이택성,여성,147.9,49.6,AB형,19600823,010-5762-1998,eutm31ndfexx,yahoo.com,불교,서울대학교,자연,4.16
3139,이훈용,여성,154.5,49.9,B형,19730806,010-1003-4346,bhdjfq079f,daum.net,무교,한영신학대학교,의학,2.7
3142,황진서,남성,180.3,64.5,O형,19701218,010-8551-8239,dcvin7sieysc,yahoo.com,기독교,건국대학교,예체능,1.77
3154,김준훈,여성,158.4,50.3,A형,19520118,010-0567-7887,frw19mkp3vc,daum.net,무교,추계예술대학교,공학,2.33
3157,황택준,여성,161.3,52.3,B형,19630524,010-6633-4454,kgricqmfy7b,yahoo.com,무교,동덕여자대학교,사회,0.36
3170,김성종,남성,162.7,74.6,A형,19571221,010-1863-2821,f6o4fpxd9gqh,naver.com,불교,연세대학교,사회,3.2
3172,서정용,여성,148.6,54.5,A형,19650908,010-2483-0308,b23ea2j5fqb,yahoo.com,기독교,동국대학교,법학,3.67
3183,이덕준,여성,157.5,55.3,A형,19950613,010-3140-1446,ehr9u0kj,daum.net,불교,삼육대학교,공학,2.12
3199,임준지,여성,157.9,62.0,A형,19570518,010-2614-5705,kr0zzp0rc,yahoo.com,기독교,홍익대학교,예체능,2.61
3204,김석훈,남성,167.9,65.7,A형,19500224,010-1610-4510,t2yu844ewe,gmail.com,기독교,서울과학기술대학교,교육,0.04
3207,신은덕,남성,164.0,66.0,B형,19920404,010-8640-6143,epopjs,gmail.com,무교,한국예술종합학교,교육,0.9
3212,김상석,여성,152.1,59.0,A형,19740513,010-6254-3665,wcmuajez74s1f,yahoo.com,불교,성균관대학교,교육,2.05
3217,최정영,남성,168.3,60.7,O형,19890303,010-2731-7267,eefjyp5466re9,yahoo.com,천주교,성공회대학교,의학,2.74
3227,김영남,남성,179.3,67.4,B형,19480622,010-2859-2164,xap7pg,naver.com,무교,동국대학교,인문,3.28
3253,여성준,남성,171.6,76.7,A형,19921003,010-6538-3485,gnwqbjee0voov,daum.net,무교,경기대학교,예체능,1.67
3256,조용정,남성,175.7,67.6,O형,19480709,010-1130-0628,wxg3vh60y,gmail.com,무교,감리교신학대학교,사회,0.97
3272,장현성,남성,178.7,69.6,O형,19550822,010-0784-8049,ia0p7u,daum.net,무교,한국성서대학교,법학,2.59
3279,조덕훈,남성,172.8,68.5,A형,19841230,010-9908-0515,dac380u4cf2g,daum.net,기독교,숙명여자대학교,사회,4.34
3281,안덕영,여성,162.4,54.9,A형,19510302,010-6867-9019,b16cipl9gq4,naver.com,기독교,동국대학교,의학,0.76
3297,이택진,여성,150.0,55.0,B형,19620523,010-3167-2988,hwxih5o3,gmail.com,무교,세종대학교,교육,1.96
3305,황보지,여성,154.8,56.0,A형,19860727,010-2179-5175,eyzy3400fq9r,naver.com,무교,세종대학교,의학,0.16
3317,조서훈,남성,168.2,63.1,B형,19780402,010-8573-6241,ecch1nfd,yahoo.com,불교,한국성서대학교,의학,4.15
3365,유희현,여성,159.1,59.7,A형,19800213,010-8630-8898,yq2fth1rsum,gmail.com,무교,덕성자대학교,예체능,1.39
3367,김훈준,여성,162.0,60.6,A형,19700114,010-2179-9827,yuf79pn8lp4,gmail.com,불교,경기대학교,자연,3.7
3373,류진협,여성,154.6,56.1,A형,19920119,010-0365-3284,u02dss3,daum.net,무교,국민대학교,교육,4.13
3374,문성우,남성,166.6,63.9,O형,19850719,010-7953-9333,kqwku6,naver.com,무교,서울시립대학교,교육,4.07
3378,권준남,남성,168.8,64.2,AB형,19520107,010-1271-5751,j9p6o1zw0,gmail.com,불교,육군사관학교,자연,3.43
3380,홍서영,남성,162.5,63.1,A형,19630201,010-2880-2897,zrzj5e,gmail.com,무교,이화여자대학,인문,0.83
3381,정준남,여성,162.9,57.2,B형,19540304,010-7640-5400,gmhxwr8,daum.net,무교,서울여자대학교,공학,3.86
3386,김덕용,여성,149.7,52.4,O형,19860329,010-5663-9375,o6qi7nve,daum.net,무교,서울대학교,자연,3.8
3387,김택현,여성,155.6,54.6,A형,19870531,010-8320-1059,y6z2jsi,gmail.com,기독교,고려대학교,사회,3.03
3388,권종은,여성,162.0,60.6,A형,19700222,010-6997-4296,zoebi5,naver.com,불교,광운대학교,자연,3.29
3404,이훈협,여성,156.3,49.8,O형,19900507,010-6308-3788,lpiq6ls6q,daum.net,무교,경희대학교,의학,0.69
3460,김정석,여성,155.0,53.7,A형,19520602,010-5250-0897,tndtwrk,gmail.com,무교,숭실대학교,자연,2.31
3465,강지우,여성,166.8,53.8,O형,19520819,010-6477-5520,uaeenu6,yahoo.com,무교,한성대학교,법학,2.89
3468,양지성,남성,165.4,64.3,O형,19680219,010-5033-9879,z31sjswm,yahoo.com,무교,서경대학교,법학,3.15
3469,류영택,여성,157.2,50.8,B형,19900407,010-0514-3745,gulprx7up,gmail.com,불교,세종대학교,사회,2.9
3473,강우희,여성,146.4,48.8,O형,19940408,010-3161-6030,ejwega,gmail.com,천주교,가톨릭대학교,공학,0.63
3476,권지용,여성,160.6,54.5,A형,19771011,010-4330-1731,j7nzaqqop2,yahoo.com,무교,한국성서대학교,법학,1.7
3500,이서정,여성,151.9,59.9,A형,19740810,010-7138-6223,cc7b5gm292vui,gmail.com,기독교,서강대학교,교육,4.06
3509,이준상,여성,150.7,45.6,A형,19740305,010-5031-9748,m2wlwzj6r0wm,naver.com,무교,덕성자대학교,인문,1.18
