No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
99030,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,기독교,명지대학교,의학,3.79
8853,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,daum.net,불교,경희대학교,사회,2.44
15746,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,무교,국민대학교,예체능,4.33
56637,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,기독교,경기대학교,교육,4.15
12086,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,기독교,총신대학교,인문,4.04
17512,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1950****,*************,*************,daum.net,무교,서울과학기술대학교,법학,2.73
25106,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,무교,세종대학교,의학,1.69
6722,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,불교,총신대학교,의학,2.31
12502,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,불교,덕성자대학교,공학,0.55
13778,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,daum.net,불교,명지대학교,예체능,3.52
17078,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,기독교,숭실대학교,인문,2.82
23401,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,무교,중앙대학교,교육,2.13
28816,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1950****,*************,*************,daum.net,무교,서강대학교,자연,1.78
32175,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,daum.net,무교,이화여자대학,법학,1.87
40098,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,기독교,한양대학교,법학,0.91
60006,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,무교,한국외국어대학교,의학,1.5
67538,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,무교,동국대학교,공학,0.18
76345,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,서울대학교,공학,0.98
84281,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,서울기독대학교,공학,1.39
88484,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,naver.com,무교,감리교신학대학교,교육,2.84
97902,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,무교,성균관대학교,예체능,2.16
16123,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,무교,건국대학교,자연,1.27
27157,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,무교,한국성서대학교,예체능,1.25
30911,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,기독교,국민대학교,예체능,2.89
33679,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,불교,성공회대학교,교육,1.35
78432,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,기독교,한국예술종합학교,예체능,2.79
6016,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,daum.net,무교,숙명여자대학교,법학,1.63
31684,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,기독교,상명대학교,예체능,3.6
98844,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,무교,장로회신학대학교,예체능,2.25
5264,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,천주교,홍익대학교,교육,1.29
6910,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,불교,성균관대학교,의학,3.1
18026,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,기독교,성신여자대학교,인문,2.83
51622,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,무교,덕성자대학교,의학,1.51
57627,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,gmail.com,불교,동국대학교,법학,3.08
57669,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,무교,동국대학교,인문,4.2
61368,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,숭실대학교,자연,4.3
68817,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,불교,숭실대학교,예체능,2.56
68981,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,daum.net,불교,중앙대학교,인문,0.63
80560,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,무교,추계예술대학교,자연,2.57
81299,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,무교,한국체육대학교,법학,0.96
88560,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,기독교,한국성서대학교,교육,3.06
89365,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,yahoo.com,불교,서울여자대학교,자연,1.54
96006,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,장로회신학대학교,예체능,3.27
99823,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,천주교,건국대학교,의학,4.37
5679,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1951****,*************,*************,gmail.com,불교,성공회대학교,법학,2.51
21584,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,성균관대학교,사회,2.96
27492,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,불교,명지대학교,의학,1.66
35275,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,불교,서울교육대학교,예체능,3.88
37501,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,기독교,가톨릭대학교,예체능,1.52
38998,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,무교,경기대학교,자연,1.88
55254,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,기독교,경희대학교,예체능,1.61
20303,김**,남성,"[170.0, 180.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,기독교,서울과학기술대학교,예체능,1.33
29577,김**,남성,"[170.0, 180.0[","[50.0, 60.0[",O형,1951****,*************,*************,gmail.com,불교,명지대학교,법학,2.97
88613,김**,남성,"[170.0, 180.0[","[50.0, 60.0[",B형,1951****,*************,*************,naver.com,천주교,건국대학교,의학,4.13
10668,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,기독교,중앙대학교,인문,1.98
41806,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,기독교,서울여자대학교,의학,2.19
44827,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,불교,서울여자대학교,자연,0.84
65947,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,불교,홍익대학교,법학,2.55
86695,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,한국성서대학교,자연,1.54
89136,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,무교,서경대학교,예체능,3.52
90944,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,기독교,세종대학교,의학,1.9
13898,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,무교,광운대학교,예체능,2.12
13990,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,기독교,숙명여자대학교,인문,2.72
25797,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,무교,서울여자대학교,의학,2.6
55516,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,naver.com,무교,한성대학교,예체능,3.89
66977,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,기독교,총신대학교,인문,0.51
69620,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,불교,서울교육대학교,예체능,4.34
81611,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,yahoo.com,기독교,중앙대학교,법학,1.41
85029,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,yahoo.com,무교,삼육대학교,교육,3.56
9319,정**,여성,"[140.6, 150.0[","[50.0, 60.0[",AB형,1951****,*************,*************,yahoo.com,무교,총신대학교,교육,2.55
35561,정**,여성,"[140.6, 150.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,기독교,동국대학교,인문,3.7
95099,정**,여성,"[140.6, 150.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,무교,숭실대학교,자연,0.01
38040,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,서울과학기술대학교,인문,0.57
46670,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,무교,한영신학대학교,사회,0.15
66243,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,naver.com,기독교,감리교신학대학교,법학,2.01
69103,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,불교,서울기독대학교,법학,0.28
85083,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,무교,광운대학교,인문,1.94
25315,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,gmail.com,기독교,한국성서대학교,자연,0.37
55108,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,naver.com,기독교,한영신학대학교,사회,1.5
67436,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,naver.com,기독교,숭실대학교,사회,0.63
98061,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,불교,서울과학기술대학교,인문,4.08
23982,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,daum.net,무교,삼육대학교,사회,3.78
42748,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,기독교,한국성서대학교,공학,2.87
96801,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1952****,*************,*************,yahoo.com,무교,덕성자대학교,공학,3.39
20565,김**,여성,"[140.6, 150.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,불교,건국대학교,예체능,2.26
29551,김**,여성,"[140.6, 150.0[","[50.0, 60.0[",O형,1952****,*************,*************,daum.net,무교,광운대학교,예체능,1.8
97882,김**,여성,"[140.6, 150.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,무교,추계예술대학교,법학,0.89
3154,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,무교,추계예술대학교,공학,2.33
3460,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,무교,숭실대학교,자연,2.31
13052,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,yahoo.com,불교,서강대학교,인문,0.56
14989,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,무교,육군사관학교,사회,0.75
25922,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,무교,총신대학교,교육,3.97
48228,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,naver.com,기독교,한양대학교,법학,2.16
51916,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,무교,경기대학교,자연,3.66
53203,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,daum.net,무교,한국예술종합학교,의학,2.33
68935,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,daum.net,무교,서경대학교,법학,0.8
78690,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1952****,*************,*************,daum.net,불교,숙명여자대학교,교육,1.68
79546,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,불교,한국체육대학교,자연,0.43
91990,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,naver.com,무교,숭실대학교,자연,2.99
94020,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,yahoo.com,무교,추계예술대학교,예체능,2.8
12966,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,기독교,서울대학교,자연,1.46
22995,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1952****,*************,*************,gmail.com,천주교,삼육대학교,자연,4.39
33118,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1952****,*************,*************,naver.com,불교,한양대학교,사회,3.66
50251,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1952****,*************,*************,naver.com,무교,한양대학교,교육,4.07
57490,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1952****,*************,*************,naver.com,무교,국민대학교,인문,0.9
99586,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,무교,서울기독대학교,사회,3.62
42539,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,yahoo.com,기독교,육군사관학교,의학,2.44
79109,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,naver.com,무교,경희대학교,공학,2.51
83721,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,무교,이화여자대학,예체능,3.71
11739,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,daum.net,기독교,한국성서대학교,자연,1.64
16976,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,기독교,숙명여자대학교,예체능,3.11
26440,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1952****,*************,*************,yahoo.com,기독교,경희대학교,예체능,3.81
31873,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,무교,숙명여자대학교,교육,3.32
49501,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,gmail.com,무교,한국성서대학교,사회,2.07
