No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
21294,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,기독교,중앙대학교,예체능,0.18
21368,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,daum.net,기독교,서울여자대학교,공학,2.48
33026,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,무교,덕성자대학교,예체능,0.77
3736,오**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,daum.net,불교,KAIST,교육,2.63
17844,오**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,무교,고려대학교,법학,3.03
34007,오**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,무교,한영신학대학교,교육,1.13
5466,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,불교,서울대학교,자연,1.35
5957,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,naver.com,불교,성공회대학교,자연,0.54
8851,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1949****,*************,*************,yahoo.com,무교,고려대학교,사회,3.95
11555,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,천주교,고려대학교,법학,0.77
20607,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,gmail.com,기독교,동덕여자대학교,법학,2.1
23800,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,yahoo.com,무교,경기대학교,인문,2.61
25488,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,천주교,덕성자대학교,예체능,1.97
33996,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1949****,*************,*************,gmail.com,불교,한국방송통신대학교,법학,0.49
37815,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,daum.net,불교,서울대학교,공학,1.06
37891,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1949****,*************,*************,yahoo.com,불교,중앙대학교,공학,0.78
406,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,gmail.com,불교,경기대학교,사회,1.21
15019,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1949****,*************,*************,daum.net,무교,이화여자대학,법학,4.16
20987,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1949****,*************,*************,gmail.com,기독교,서경대학교,예체능,1.44
19891,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1949****,*************,*************,gmail.com,불교,가톨릭대학교,사회,2.89
32721,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1949****,*************,*************,yahoo.com,무교,삼육대학교,의학,2.51
35461,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1949****,*************,*************,gmail.com,기독교,세종대학교,예체능,1.97
6444,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,세종대학교,사회,2.69
11775,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,무교,한국외국어대학교,예체능,3.66
22028,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,기독교,가톨릭대학교,의학,1.63
33545,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,기독교,추계예술대학교,사회,2
2527,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1950****,*************,*************,yahoo.com,불교,서강대학교,의학,0.14
11891,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,기독교,경희대학교,사회,1.99
39084,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,무교,홍익대학교,공학,3.86
39208,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1950****,*************,*************,naver.com,무교,한국외국어대학교,법학,2.84
1192,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,무교,서울교육대학교,사회,1.62
3755,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,성균관대학교,의학,3.44
7767,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,불교,감리교신학대학교,인문,1.57
13384,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,경기대학교,법학,4.39
14051,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,명지대학교,자연,3.04
15358,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,서경대학교,자연,3.02
18884,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,천주교,숭실대학교,교육,2.71
23858,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,무교,경기대학교,자연,2.48
24447,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,yahoo.com,무교,한성대학교,인문,1.06
26453,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,yahoo.com,무교,한국방송통신대학교,법학,3.66
26549,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,불교,성공회대학교,자연,0.81
21616,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,무교,성신여자대학교,예체능,3.3
30952,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,불교,한국외국어대학교,자연,1.08
32191,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1950****,*************,*************,gmail.com,기독교,동국대학교,교육,2.51
34722,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1950****,*************,*************,daum.net,불교,감리교신학대학교,의학,0.32
36785,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,불교,장로회신학대학교,인문,2.64
36840,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,기독교,한영신학대학교,인문,4.15
8293,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,불교,연세대학교,공학,2.23
21273,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,naver.com,무교,연세대학교,법학,0.95
31149,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1950****,*************,*************,naver.com,기독교,숙명여자대학교,법학,3.23
5204,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,무교,연세대학교,법학,2.68
5647,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,기독교,상명대학교,교육,0.65
9897,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,daum.net,천주교,한국체육대학교,의학,1.57
28228,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,불교,세종대학교,법학,3.91
37925,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,무교,광운대학교,인문,4.08
3501,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,무교,중앙대학교,인문,0.61
11456,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,기독교,서경대학교,인문,0.43
21757,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1950****,*************,*************,daum.net,불교,성균관대학교,의학,3.95
8425,전**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,naver.com,천주교,광운대학교,사회,1
22278,전**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,불교,그리스도대학교,교육,1.18
28207,전**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,육군사관학교,의학,0.94
13048,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,naver.com,무교,연세대학교,의학,3.09
26717,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,gmail.com,무교,상명대학교,교육,0.51
27619,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1950****,*************,*************,daum.net,불교,연세대학교,법학,3.01
33808,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1950****,*************,*************,gmail.com,무교,한국외국어대학교,사회,2.5
975,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,무교,서울대학교,예체능,1.18
3156,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,성공회대학교,공학,1
3914,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,yahoo.com,기독교,홍익대학교,인문,3.98
5181,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,기독교,경기대학교,인문,2.82
5639,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,gmail.com,기독교,육군사관학교,예체능,1.55
6544,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,무교,감리교신학대학교,사회,4.4
8268,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,서강대학교,의학,2.29
15680,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,daum.net,무교,경희대학교,사회,0.61
16388,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,gmail.com,기독교,덕성자대학교,의학,2.35
17473,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,천주교,한국성서대학교,법학,0.2
19070,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,무교,서울시립대학교,인문,4.29
21764,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,무교,서울과학기술대학교,인문,3.37
23890,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,세종대학교,예체능,4.03
28691,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,서울교육대학교,교육,2.74
30090,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,불교,서울시립대학교,교육,3.76
34220,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,기독교,연세대학교,공학,3.56
3824,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,기독교,KAIST,교육,3.89
5391,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,gmail.com,무교,상명대학교,교육,3.1
25745,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,무교,장로회신학대학교,인문,1.59
38919,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1951****,*************,*************,yahoo.com,기독교,덕성자대학교,예체능,0.72
11564,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,기독교,명지대학교,예체능,3.7
12180,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1951****,*************,*************,gmail.com,기독교,서울교육대학교,자연,2.6
14345,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,무교,한양대학교,공학,0.16
12323,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,불교,성공회대학교,법학,1.25
19165,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,무교,서울대학교,사회,2.9
24228,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,daum.net,기독교,이화여자대학,의학,4.02
25397,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,불교,명지대학교,법학,2.65
1298,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1951****,*************,*************,naver.com,기독교,서울교육대학교,교육,3.63
13100,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1951****,*************,*************,gmail.com,기독교,감리교신학대학교,자연,2.21
37484,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1951****,*************,*************,daum.net,기독교,서울대학교,교육,4.4
5766,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1951****,*************,*************,daum.net,기독교,한양대학교,사회,0.35
15741,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,naver.com,무교,덕성자대학교,자연,0.1
25090,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,기독교,덕성자대학교,사회,2.15
3531,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,daum.net,무교,그리스도대학교,법학,3.78
28879,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1951****,*************,*************,gmail.com,무교,삼육대학교,의학,2.78
30266,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1951****,*************,*************,yahoo.com,기독교,성균관대학교,공학,0.73
10645,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,naver.com,무교,그리스도대학교,교육,1.45
16130,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1952****,*************,*************,naver.com,불교,한국성서대학교,공학,1.38
16841,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,yahoo.com,기독교,가톨릭대학교,예체능,2.4
24611,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1952****,*************,*************,naver.com,무교,서울과학기술대학교,교육,1.87
26146,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,기독교,서경대학교,인문,2.01
35063,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1952****,*************,*************,gmail.com,기독교,동국대학교,예체능,1.99
38855,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1952****,*************,*************,yahoo.com,무교,총신대학교,공학,1.58
1035,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,불교,그리스도대학교,자연,3.36
1234,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,불교,한양대학교,교육,0.86
1536,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,불교,연세대학교,사회,4.04
9829,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,daum.net,천주교,한국방송통신대학교,예체능,3.55
25800,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,daum.net,무교,서울대학교,인문,4
29084,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1952****,*************,*************,gmail.com,불교,명지대학교,예체능,1.87
33028,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1952****,*************,*************,naver.com,무교,이화여자대학,예체능,0.07
